연월,시도,준공_아파트,준공_전체,착공_아파트,착공_전체,착공_호수,준공_호수,착공_비아파트,준공_비아파트,연도,월
2017-09,부산,2982.0,3776.0,6245.0,7015.0,7015.0,3776.0,770.0,794.0,2017,9
2017-09,서울,3233.0,7227.0,5355.0,9198.0,9198.0,7227.0,3843.0,3994.0,2017,9
2017-09,세종,,81.0,25.0,71.0,71.0,81.0,46.0,,2017,9
2017-09,울산,2880.0,3267.0,61.0,399.0,399.0,3267.0,338.0,387.0,2017,9
2017-09,인천,2285.0,3077.0,,581.0,581.0,3077.0,,792.0,2017,9
2017-09,전남,1965.0,2782.0,452.0,1133.0,1133.0,2782.0,681.0,817.0,2017,9
2017-09,전북,,1096.0,677.0,1480.0,1480.0,1096.0,803.0,,2017,9
2017-09,제주,98.0,1452.0,96.0,1210.0,1210.0,1452.0,1114.0,1354.0,2017,9
2017-09,충남,2138.0,4143.0,230.0,1858.0,1858.0,4143.0,1628.0,2005.0,2017,9
2017-09,충북,786.0,2095.0,1507.0,2447.0,2447.0,2095.0,940.0,1309.0,2017,9
2017-10,강원,1388.0,2060.0,379.0,1217.0,1217.0,2060.0,838.0,672.0,2017,10
2017-10,경기,21270.0,25147.0,10185.0,14694.0,14694.0,25147.0,4509.0,3877.0,2017,10
2017-10,경남,3817.0,4662.0,1140.0,1961.0,1961.0,4662.0,821.0,845.0,2017,10
2017-10,경북,636.0,1445.0,,821.0,821.0,1445.0,,809.0,2017,10
2017-10,광주,341.0,636.0,1461.0,1704.0,1704.0,636.0,243.0,295.0,2017,10
2017-10,대구,1813.0,2148.0,981.0,1428.0,1428.0,2148.0,447.0,335.0,2017,10
2017-10,대전,765.0,1244.0,411.0,786.0,786.0,1244.0,375.0,479.0,2017,10
2017-10,부산,1220.0,1620.0,5013.0,5460.0,5460.0,1620.0,447.0,400.0,2017,10
2017-10,서울,919.0,3540.0,1923.0,4459.0,4459.0,3540.0,2536.0,2621.0,2017,10
2017-10,세종,1301.0,1405.0,,28.0,28.0,1405.0,,104.0,2017,10
2017-10,울산,18.0,285.0,209.0,404.0,404.0,285.0,195.0,267.0,2017,10
2017-10,인천,720.0,1288.0,555.0,966.0,966.0,1288.0,411.0,568.0,2017,10
2017-10,전남,2165.0,2637.0,252.0,760.0,760.0,2637.0,508.0,472.0,2017,10
2017-10,전북,1257.0,1791.0,1700.0,2317.0,2317.0,1791.0,617.0,534.0,2017,10
2017-10,제주,1106.0,2064.0,298.0,689.0,689.0,2064.0,391.0,958.0,2017,10
2017-10,충남,2143.0,3562.0,591.0,1628.0,1628.0,3562.0,1037.0,1419.0,2017,10
2017-10,충북,,739.0,336.0,975.0,975.0,739.0,639.0,,2017,10
2017-11,강원,2800.0,4112.0,3142.0,4113.0,4113.0,4112.0,971.0,1312.0,2017,11
2017-11,경기,12425.0,19441.0,10110.0,15630.0,15630.0,19441.0,5520.0,7016.0,2017,11
2017-11,경남,2941.0,4661.0,3170.0,4259.0,4259.0,4661.0,1089.0,1720.0,2017,11
2017-11,경북,2921.0,4093.0,608.0,1332.0,1332.0,4093.0,724.0,1172.0,2017,11
2017-11,광주,198.0,862.0,835.0,1292.0,1292.0,862.0,457.0,664.0,2017,11
2017-11,대구,1046.0,1708.0,588.0,931.0,931.0,1708.0,343.0,662.0,2017,11
2017-11,대전,1102.0,1586.0,,368.0,368.0,1586.0,,484.0,2017,11
2017-11,부산,826.0,1531.0,4232.0,4898.0,4898.0,1531.0,666.0,705.0,2017,11
2017-11,서울,2468.0,6131.0,3253.0,6415.0,6415.0,6131.0,3162.0,3663.0,2017,11
2017-11,세종,700.0,819.0,,75.0,75.0,819.0,,119.0,2017,11
2017-11,울산,1862.0,2224.0,65.0,195.0,195.0,2224.0,130.0,362.0,2017,11
2017-11,인천,3171.0,4140.0,28.0,440.0,440.0,4140.0,412.0,969.0,2017,11
2017-11,전남,299.0,1019.0,3617.0,4311.0,4311.0,1019.0,694.0,720.0,2017,11
2017-11,전북,371.0,1381.0,2323.0,2923.0,2923.0,1381.0,600.0,1010.0,2017,11
2017-11,제주,335.0,1394.0,,831.0,831.0,1394.0,,1059.0,2017,11
2017-11,충남,1465.0,3133.0,1941.0,3472.0,3472.0,3133.0,1531.0,1668.0,2017,11
2017-11,충북,3392.0,4566.0,673.0,1425.0,1425.0,4566.0,752.0,1174.0,2017,11
2017-12,강원,612.0,2291.0,4761.0,5450.0,5450.0,2291.0,689.0,1679.0,2017,12
2017-12,경기,12705.0,19715.0,36551.0,40675.0,40675.0,19715.0,4124.0,7010.0,2017,12
2017-12,경남,1947.0,3435.0,4149.0,5076.0,5076.0,3435.0,927.0,1488.0,2017,12
2017-12,경북,298.0,1490.0,1690.0,2315.0,2315.0,1490.0,625.0,1192.0,2017,12
2017-12,광주,1760.0,2340.0,1303.0,1517.0,1517.0,2340.0,214.0,580.0,2017,12
2017-12,대구,470.0,1126.0,3900.0,4128.0,4128.0,1126.0,228.0,656.0,2017,12
2017-12,대전,185.0,1022.0,4180.0,4367.0,4367.0,1022.0,187.0,837.0,2017,12
2017-12,부산,1202.0,2114.0,1500.0,1975.0,1975.0,2114.0,475.0,912.0,2017,12
2017-12,서울,2237.0,5659.0,10583.0,13198.0,13198.0,5659.0,2615.0,3422.0,2017,12
2017-12,세종,366.0,452.0,4333.0,4344.0,4344.0,452.0,11.0,86.0,2017,12
2017-12,울산,46.0,309.0,1227.0,1369.0,1369.0,309.0,142.0,263.0,2017,12
2017-12,인천,3879.0,4593.0,2810.0,3147.0,3147.0,4593.0,337.0,714.0,2017,12
2017-12,전남,1738.0,2487.0,5226.0,5739.0,5739.0,2487.0,513.0,749.0,2017,12
2017-12,전북,1844.0,2832.0,2471.0,3085.0,3085.0,2832.0,614.0,988.0,2017,12
2017-12,제주,128.0,1655.0,235.0,1055.0,1055.0,1655.0,820.0,1527.0,2017,12
2017-12,충남,3466.0,5266.0,3034.0,3974.0,3974.0,5266.0,940.0,1800.0,2017,12
2017-12,충북,2629.0,3895.0,6160.0,6554.0,6554.0,3895.0,394.0,1266.0,2017,12
2018-01,강원,1387.0,2512.0,1420.0,1913.0,1913.0,2512.0,493.0,1125.0,2018,1
2018-01,경기,21305.0,27448.0,5152.0,8614.0,8614.0,27448.0,3462.0,6143.0,2018,1
2018-01,경남,4415.0,5617.0,48.0,737.0,737.0,5617.0,689.0,1202.0,2018,1
2018-01,경북,2749.0,3902.0,1910.0,2451.0,2451.0,3902.0,541.0,1153.0,2018,1
2018-01,광주,716.0,1219.0,,332.0,332.0,1219.0,,503.0,2018,1
2018-01,대구,347.0,959.0,568.0,850.0,850.0,959.0,282.0,612.0,2018,1
2018-01,대전,,498.0,882.0,1106.0,1106.0,498.0,224.0,,2018,1
2018-01,부산,2115.0,2865.0,595.0,1149.0,1149.0,2865.0,554.0,750.0,2018,1
2018-01,서울,1486.0,4666.0,2238.0,4618.0,4618.0,4666.0,2380.0,3180.0,2018,1
2018-01,세종,2494.0,2585.0,528.0,533.0,533.0,2585.0,5.0,91.0,2018,1
2018-01,울산,1453.0,1711.0,77.0,203.0,203.0,1711.0,126.0,258.0,2018,1
2018-01,인천,5885.0,6485.0,2135.0,2610.0,2610.0,6485.0,475.0,600.0,2018,1
2018-01,전남,554.0,1098.0,693.0,1103.0,1103.0,1098.0,410.0,544.0,2018,1
2018-01,전북,3230.0,4103.0,570.0,1001.0,1001.0,4103.0,431.0,873.0,2018,1
2018-01,제주,567.0,1655.0,64.0,706.0,706.0,1655.0,642.0,1088.0,2018,1
2018-01,충남,2755.0,4408.0,1866.0,2581.0,2581.0,4408.0,715.0,1653.0,2018,1
2018-01,충북,1315.0,2150.0,,273.0,273.0,2150.0,,835.0,2018,1
2018-02,강원,,581.0,416.0,983.0,983.0,581.0,567.0,,2018,2
2018-02,경기,14832.0,20108.0,5866.0,10733.0,10733.0,20108.0,4867.0,5276.0,2018,2
2018-02,경남,1289.0,2266.0,150.0,833.0,833.0,2266.0,683.0,977.0,2018,2
2018-02,경북,4163.0,5124.0,250.0,860.0,860.0,5124.0,610.0,961.0,2018,2
2018-02,광주,1184.0,1654.0,,402.0,402.0,1654.0,,470.0,2018,2
2018-02,대구,1129.0,1594.0,596.0,854.0,854.0,1594.0,258.0,465.0,2018,2
2018-02,대전,461.0,925.0,150.0,604.0,604.0,925.0,454.0,464.0,2018,2
2018-02,부산,5393.0,6110.0,280.0,675.0,675.0,6110.0,395.0,717.0,2018,2
2018-02,서울,1831.0,4282.0,3918.0,6736.0,6736.0,4282.0,2818.0,2451.0,2018,2
2018-02,세종,1415.0,1462.0,,34.0,34.0,1462.0,,47.0,2018,2
2018-02,울산,822.0,1011.0,69.0,267.0,267.0,1011.0,198.0,189.0,2018,2
2018-02,인천,927.0,1238.0,380.0,652.0,652.0,1238.0,272.0,311.0,2018,2
2018-02,전남,859.0,1512.0,127.0,511.0,511.0,1512.0,384.0,653.0,2018,2
2018-02,전북,1951.0,2601.0,721.0,1438.0,1438.0,2601.0,717.0,650.0,2018,2
2018-02,제주,155.0,1313.0,212.0,791.0,791.0,1313.0,579.0,1158.0,2018,2
2018-02,충남,1636.0,2597.0,868.0,1800.0,1800.0,2597.0,932.0,961.0,2018,2
2018-02,충북,2639.0,3275.0,,485.0,485.0,3275.0,,636.0,2018,2
2018-03,강원,1340.0,2073.0,1275.0,2394.0,2394.0,2073.0,1119.0,733.0,2018,3
2018-03,경기,7907.0,11919.0,16409.0,24413.0,24413.0,11919.0,8004.0,4012.0,2018,3
2018-03,경남,3433.0,4295.0,1703.0,2798.0,2798.0,4295.0,1095.0,862.0,2018,3
2018-03,경북,3137.0,3803.0,50.0,985.0,985.0,3803.0,935.0,666.0,2018,3
2018-03,광주,268.0,531.0,857.0,1526.0,1526.0,531.0,669.0,263.0,2018,3
2018-03,대구,1338.0,1803.0,2203.0,2727.0,2727.0,1803.0,524.0,465.0,2018,3
2018-03,대전,124.0,481.0,108.0,718.0,718.0,481.0,610.0,357.0,2018,3
2018-03,부산,1854.0,2344.0,1850.0,2476.0,2476.0,2344.0,626.0,490.0,2018,3
2018-03,서울,1451.0,4228.0,3211.0,7503.0,7503.0,4228.0,4292.0,2777.0,2018,3
2018-03,세종,3448.0,3465.0,3951.0,3992.0,3992.0,3465.0,41.0,17.0,2018,3
2018-03,울산,1048.0,1314.0,,208.0,208.0,1314.0,,266.0,2018,3
2018-03,인천,1637.0,2087.0,957.0,1457.0,1457.0,2087.0,500.0,450.0,2018,3
2018-03,전남,261.0,704.0,18.0,841.0,841.0,704.0,823.0,443.0,2018,3
2018-03,전북,1414.0,1803.0,872.0,1714.0,1714.0,1803.0,842.0,389.0,2018,3
2018-03,제주,224.0,1102.0,869.0,1936.0,1936.0,1102.0,1067.0,878.0,2018,3
2018-03,충남,2798.0,3748.0,866.0,2416.0,2416.0,3748.0,1550.0,950.0,2018,3
2018-03,충북,842.0,1458.0,3110.0,4243.0,4243.0,1458.0,1133.0,616.0,2018,3
2018-04,강원,842.0,1567.0,69.0,1205.0,1205.0,1567.0,1136.0,725.0,2018,4
2018-04,경기,10453.0,15768.0,8260.0,14774.0,14774.0,15768.0,6514.0,5315.0,2018,4
2018-04,경남,2512.0,3531.0,1808.0,2868.0,2868.0,3531.0,1060.0,1019.0,2018,4
2018-04,경북,753.0,1535.0,24.0,940.0,940.0,1535.0,916.0,782.0,2018,4
2018-04,광주,977.0,1433.0,,679.0,679.0,1433.0,,456.0,2018,4
2018-04,대구,2366.0,2997.0,1989.0,2487.0,2487.0,2997.0,498.0,631.0,2018,4
2018-04,대전,1060.0,1439.0,270.0,927.0,927.0,1439.0,657.0,379.0,2018,4
2018-04,부산,2447.0,3013.0,2015.0,2609.0,2609.0,3013.0,594.0,566.0,2018,4
2018-04,서울,847.0,4142.0,4880.0,8171.0,8171.0,4142.0,3291.0,3295.0,2018,4
2018-04,세종,1409.0,1431.0,170.0,210.0,210.0,1431.0,40.0,22.0,2018,4
2018-04,울산,321.0,568.0,57.0,206.0,206.0,568.0,149.0,247.0,2018,4
2018-04,인천,1035.0,1445.0,795.0,1260.0,1260.0,1445.0,465.0,410.0,2018,4
2018-04,전남,194.0,723.0,1682.0,2468.0,2468.0,723.0,786.0,529.0,2018,4
2018-04,전북,895.0,1342.0,1615.0,2445.0,2445.0,1342.0,830.0,447.0,2018,4
2018-04,제주,22.0,1301.0,59.0,691.0,691.0,1301.0,632.0,1279.0,2018,4
2018-04,충남,1690.0,2864.0,327.0,1686.0,1686.0,2864.0,1359.0,1174.0,2018,4
2018-04,충북,1632.0,2030.0,1871.0,3068.0,3068.0,2030.0,1197.0,398.0,2018,4
2018-05,강원,954.0,1535.0,859.0,2013.0,2013.0,1535.0,1154.0,581.0,2018,5
2018-05,경기,17154.0,22127.0,7805.0,14015.0,14015.0,22127.0,6210.0,4973.0,2018,5
2018-05,경남,2148.0,3127.0,76.0,1453.0,1453.0,3127.0,1377.0,979.0,2018,5
2018-05,경북,4750.0,5366.0,3460.0,4555.0,4555.0,5366.0,1095.0,616.0,2018,5
2018-05,광주,40.0,311.0,382.0,974.0,974.0,311.0,592.0,271.0,2018,5
2018-05,대구,58.0,484.0,2270.0,2740.0,2740.0,484.0,470.0,426.0,2018,5
2018-05,대전,60.0,415.0,230.0,854.0,854.0,415.0,624.0,355.0,2018,5
2018-05,부산,1853.0,2295.0,3264.0,3768.0,3768.0,2295.0,504.0,442.0,2018,5
2018-05,서울,3456.0,6580.0,6186.0,9632.0,9632.0,6580.0,3446.0,3124.0,2018,5
2018-05,세종,667.0,742.0,,30.0,30.0,742.0,,75.0,2018,5
2018-05,울산,572.0,841.0,49.0,247.0,247.0,841.0,198.0,269.0,2018,5
2018-05,인천,56.0,556.0,1095.0,1761.0,1761.0,556.0,666.0,500.0,2018,5
2018-05,전남,1164.0,1584.0,1628.0,3003.0,3003.0,1584.0,1375.0,420.0,2018,5
2018-05,전북,,534.0,223.0,1336.0,1336.0,534.0,1113.0,,2018,5
2018-05,제주,718.0,1643.0,38.0,835.0,835.0,1643.0,797.0,925.0,2018,5
2018-05,충남,3327.0,4795.0,2273.0,3699.0,3699.0,4795.0,1426.0,1468.0,2018,5
2018-05,충북,98.0,864.0,2265.0,3606.0,3606.0,864.0,1341.0,766.0,2018,5
2018-06,강원,1639.0,2360.0,592.0,1769.0,1769.0,2360.0,1177.0,721.0,2018,6
2018-06,경기,19397.0,25446.0,9096.0,14337.0,14337.0,25446.0,5241.0,6049.0,2018,6
2018-06,경남,1937.0,2809.0,801.0,1813.0,1813.0,2809.0,1012.0,872.0,2018,6
2018-06,경북,1442.0,2218.0,51.0,965.0,965.0,2218.0,914.0,776.0,2018,6
2018-06,광주,1263.0,1770.0,500.0,1203.0,1203.0,1770.0,703.0,507.0,2018,6
2018-06,대구,126.0,471.0,2113.0,2762.0,2762.0,471.0,649.0,345.0,2018,6
2018-06,대전,778.0,1260.0,207.0,691.0,691.0,1260.0,484.0,482.0,2018,6
2018-06,부산,1764.0,2279.0,3608.0,3941.0,3941.0,2279.0,333.0,515.0,2018,6
2018-06,서울,4406.0,7367.0,3899.0,7224.0,7224.0,7367.0,3325.0,2961.0,2018,6
2018-06,세종,1523.0,1545.0,,90.0,90.0,1545.0,,22.0,2018,6
2018-06,울산,1649.0,1831.0,442.0,559.0,559.0,1831.0,117.0,182.0,2018,6
2018-06,인천,380.0,975.0,200.0,772.0,772.0,975.0,572.0,595.0,2018,6
2018-06,전남,187.0,759.0,656.0,1384.0,1384.0,759.0,728.0,572.0,2018,6
2018-06,전북,1351.0,2015.0,,759.0,759.0,2015.0,,664.0,2018,6
2018-06,제주,158.0,1236.0,18.0,822.0,822.0,1236.0,804.0,1078.0,2018,6
2018-06,충남,611.0,1834.0,1879.0,3136.0,3136.0,1834.0,1257.0,1223.0,2018,6
2018-06,충북,1655.0,2402.0,2907.0,3758.0,3758.0,2402.0,851.0,747.0,2018,6
2018-07,강원,2723.0,3730.0,969.0,1849.0,1849.0,3730.0,880.0,1007.0,2018,7
2018-07,경기,16787.0,23312.0,2806.0,7873.0,7873.0,23312.0,5067.0,6525.0,2018,7
2018-07,경남,4013.0,4978.0,841.0,1683.0,1683.0,4978.0,842.0,965.0,2018,7
2018-07,경북,2068.0,3059.0,868.0,1638.0,1638.0,3059.0,770.0,991.0,2018,7
2018-07,광주,,508.0,629.0,1351.0,1351.0,508.0,722.0,,2018,7
2018-07,대구,33.0,432.0,2613.0,3193.0,3193.0,432.0,580.0,399.0,2018,7
2018-07,대전,2176.0,2766.0,140.0,626.0,626.0,2766.0,486.0,590.0,2018,7
2018-07,부산,2516.0,2968.0,4936.0,5453.0,5453.0,2968.0,517.0,452.0,2018,7
2018-07,서울,1662.0,5019.0,5712.0,9191.0,9191.0,5019.0,3479.0,3357.0,2018,7
2018-07,세종,25.0,79.0,,47.0,47.0,79.0,,54.0,2018,7
2018-07,울산,137.0,275.0,,117.0,117.0,275.0,,138.0,2018,7
2018-07,인천,157.0,761.0,1020.0,1591.0,1591.0,761.0,571.0,604.0,2018,7
2018-07,전남,349.0,1033.0,969.0,1765.0,1765.0,1033.0,796.0,684.0,2018,7
2018-07,전북,1079.0,1839.0,598.0,1296.0,1296.0,1839.0,698.0,760.0,2018,7
2018-07,제주,14.0,878.0,101.0,799.0,799.0,878.0,698.0,864.0,2018,7
2018-07,충남,1193.0,3066.0,,1286.0,1286.0,3066.0,,1873.0,2018,7
2018-07,충북,1233.0,2137.0,2566.0,3265.0,3265.0,2137.0,699.0,904.0,2018,7
2018-08,강원,2272.0,3282.0,1463.0,2481.0,2481.0,3282.0,1018.0,1010.0,2018,8
2018-08,경기,13689.0,19568.0,4861.0,9128.0,9128.0,19568.0,4267.0,5879.0,2018,8
2018-08,경남,1290.0,2328.0,340.0,1034.0,1034.0,2328.0,694.0,1038.0,2018,8
2018-08,경북,1932.0,2843.0,1870.0,2842.0,2842.0,2843.0,972.0,911.0,2018,8
2018-08,광주,767.0,1372.0,144.0,655.0,655.0,1372.0,511.0,605.0,2018,8
2018-08,대구,2090.0,2518.0,64.0,561.0,561.0,2518.0,497.0,428.0,2018,8
2018-08,대전,1159.0,1608.0,1951.0,2450.0,2450.0,1608.0,499.0,449.0,2018,8
2018-08,부산,113.0,939.0,2450.0,2971.0,2971.0,939.0,521.0,826.0,2018,8
2018-08,서울,1810.0,5098.0,1931.0,4962.0,4962.0,5098.0,3031.0,3288.0,2018,8
2018-08,세종,1905.0,1938.0,,27.0,27.0,1938.0,,33.0,2018,8
2018-08,울산,,193.0,,151.0,151.0,193.0,,,2018,8
2018-08,인천,189.0,603.0,1271.0,1823.0,1823.0,603.0,552.0,414.0,2018,8
2018-08,전남,252.0,971.0,905.0,1595.0,1595.0,971.0,690.0,719.0,2018,8
2018-08,전북,856.0,1713.0,1012.0,1942.0,1942.0,1713.0,930.0,857.0,2018,8
2018-08,제주,45.0,998.0,56.0,801.0,801.0,998.0,745.0,953.0,2018,8
2018-08,충남,1736.0,3213.0,29.0,1239.0,1239.0,3213.0,1210.0,1477.0,2018,8
2018-08,충북,4257.0,5196.0,,587.0,587.0,5196.0,,939.0,2018,8
2018-09,강원,178.0,1112.0,1164.0,1764.0,1764.0,1112.0,600.0,934.0,2018,9
2018-09,경기,17106.0,22924.0,3749.0,7770.0,7770.0,22924.0,4021.0,5818.0,2018,9
2018-09,경남,267.0,1140.0,,621.0,621.0,1140.0,,873.0,2018,9
2018-09,경북,1868.0,2677.0,1712.0,2401.0,2401.0,2677.0,689.0,809.0,2018,9
2018-09,광주,1995.0,2466.0,,286.0,286.0,2466.0,,471.0,2018,9
2018-09,대구,911.0,1401.0,3883.0,4242.0,4242.0,1401.0,359.0,490.0,2018,9
2018-09,대전,1345.0,1933.0,363.0,600.0,600.0,1933.0,237.0,588.0,2018,9
2018-09,부산,683.0,1125.0,9295.0,9531.0,9531.0,1125.0,236.0,442.0,2018,9
2018-09,서울,2828.0,5464.0,2444.0,4651.0,4651.0,5464.0,2207.0,2636.0,2018,9
2018-09,세종,,93.0,,23.0,23.0,93.0,,,2018,9
2018-09,울산,110.0,258.0,946.0,1019.0,1019.0,258.0,73.0,148.0,2018,9
2018-09,인천,3075.0,3378.0,4191.0,4555.0,4555.0,3378.0,364.0,303.0,2018,9
2018-09,전남,1431.0,1948.0,99.0,582.0,582.0,1948.0,483.0,517.0,2018,9
2018-09,전북,171.0,851.0,,590.0,590.0,851.0,,680.0,2018,9
2018-09,제주,358.0,1157.0,19.0,563.0,563.0,1157.0,544.0,799.0,2018,9
2018-09,충남,4384.0,5780.0,,926.0,926.0,5780.0,,1396.0,2018,9
2018-09,충북,3553.0,4313.0,,521.0,521.0,4313.0,,760.0,2018,9
2018-10,강원,1052.0,1888.0,99.0,811.0,811.0,1888.0,712.0,836.0,2018,10
2018-10,경기,11431.0,16804.0,3460.0,8468.0,8468.0,16804.0,5008.0,5373.0,2018,10
2018-10,경남,1506.0,2313.0,89.0,709.0,709.0,2313.0,620.0,807.0,2018,10
2018-10,경북,1508.0,2341.0,676.0,1469.0,1469.0,2341.0,793.0,833.0,2018,10
2018-10,광주,516.0,1000.0,2287.0,2704.0,2704.0,1000.0,417.0,484.0,2018,10
2018-10,대구,842.0,1280.0,2467.0,2822.0,2822.0,1280.0,355.0,438.0,2018,10
2018-10,대전,328.0,874.0,1757.0,2110.0,2110.0,874.0,353.0,546.0,2018,10
2018-10,부산,4819.0,5321.0,1876.0,2174.0,2174.0,5321.0,298.0,502.0,2018,10
2018-10,서울,3406.0,6328.0,1826.0,4822.0,4822.0,6328.0,2996.0,2922.0,2018,10
2018-10,세종,,26.0,0.0,70.0,70.0,26.0,70.0,,2018,10
2018-10,울산,1316.0,1508.0,13.0,136.0,136.0,1508.0,123.0,192.0,2018,10
2018-10,인천,494.0,1038.0,4965.0,5515.0,5515.0,1038.0,550.0,544.0,2018,10
2018-10,전남,652.0,1228.0,465.0,1208.0,1208.0,1228.0,743.0,576.0,2018,10
2018-10,전북,518.0,1171.0,633.0,1185.0,1185.0,1171.0,552.0,653.0,2018,10
2018-10,제주,581.0,1210.0,108.0,727.0,727.0,1210.0,619.0,629.0,2018,10
2018-10,충남,1410.0,2719.0,341.0,1384.0,1384.0,2719.0,1043.0,1309.0,2018,10
2018-10,충북,3846.0,4793.0,0.0,478.0,478.0,4793.0,478.0,947.0,2018,10
2018-11,강원,1122.0,2246.0,588.0,1216.0,1216.0,2246.0,628.0,1124.0,2018,11
2018-11,경기,13059.0,20117.0,17892.0,21592.0,21592.0,20117.0,3700.0,7058.0,2018,11
2018-11,경남,3739.0,4801.0,36.0,759.0,759.0,4801.0,723.0,1062.0,2018,11
2018-11,경북,742.0,1736.0,581.0,1097.0,1097.0,1736.0,516.0,994.0,2018,11
2018-11,광주,22.0,700.0,427.0,621.0,621.0,700.0,194.0,678.0,2018,11
2018-11,대구,3139.0,3517.0,1578.0,1869.0,1869.0,3517.0,291.0,378.0,2018,11
2018-11,대전,18.0,599.0,227.0,392.0,392.0,599.0,165.0,581.0,2018,11
2018-11,부산,1366.0,1904.0,118.0,529.0,529.0,1904.0,411.0,538.0,2018,11
2018-11,서울,2323.0,6059.0,4112.0,6539.0,6539.0,6059.0,2427.0,3736.0,2018,11
2018-11,세종,1993.0,2044.0,,24.0,24.0,2044.0,,51.0,2018,11
2018-11,울산,363.0,539.0,,68.0,68.0,539.0,,176.0,2018,11
2018-11,인천,3216.0,3838.0,7158.0,7576.0,7576.0,3838.0,418.0,622.0,2018,11
2018-11,전남,1128.0,1812.0,1284.0,1806.0,1806.0,1812.0,522.0,684.0,2018,11
2018-11,전북,1147.0,1939.0,18.0,531.0,531.0,1939.0,513.0,792.0,2018,11
2018-11,제주,510.0,1317.0,,785.0,785.0,1317.0,,807.0,2018,11
2018-11,충남,1327.0,2654.0,1007.0,1655.0,1655.0,2654.0,648.0,1327.0,2018,11
2018-11,충북,2496.0,3515.0,435.0,896.0,896.0,3515.0,461.0,1019.0,2018,11
2018-12,강원,4233.0,5425.0,3227.0,3633.0,3633.0,5425.0,406.0,1192.0,2018,12
2018-12,경기,16069.0,22614.0,24958.0,27324.0,27324.0,22614.0,2366.0,6545.0,2018,12
2018-12,경남,7486.0,8388.0,6136.0,6553.0,6553.0,8388.0,417.0,902.0,2018,12
2018-12,경북,2421.0,3257.0,1238.0,1765.0,1765.0,3257.0,527.0,836.0,2018,12
2018-12,광주,358.0,992.0,2318.0,2510.0,2510.0,992.0,192.0,634.0,2018,12
2018-12,대구,3122.0,3488.0,3837.0,3979.0,3979.0,3488.0,142.0,366.0,2018,12
2018-12,대전,95.0,663.0,356.0,492.0,492.0,663.0,136.0,568.0,2018,12
2018-12,부산,1157.0,1530.0,3506.0,3773.0,3773.0,1530.0,267.0,373.0,2018,12
2018-12,서울,13347.0,16810.0,4387.0,6224.0,6224.0,16810.0,1837.0,3463.0,2018,12
2018-12,세종,362.0,421.0,3196.0,3212.0,3212.0,421.0,16.0,59.0,2018,12
2018-12,울산,1842.0,2013.0,16.0,371.0,371.0,2013.0,355.0,171.0,2018,12
2018-12,인천,79.0,600.0,5809.0,6078.0,6078.0,600.0,269.0,521.0,2018,12
2018-12,전남,55.0,880.0,1913.0,2418.0,2418.0,880.0,505.0,825.0,2018,12
2018-12,전북,1787.0,2732.0,2246.0,2708.0,2708.0,2732.0,462.0,945.0,2018,12
2018-12,제주,309.0,1257.0,557.0,1092.0,1092.0,1257.0,535.0,948.0,2018,12
2018-12,충남,266.0,1775.0,3295.0,3841.0,3841.0,1775.0,546.0,1509.0,2018,12
2018-12,충북,1185.0,2102.0,1566.0,2177.0,2177.0,2102.0,611.0,917.0,2018,12
2019-01,강원,1673.0,2681.0,1774.0,2116.0,2116.0,2681.0,342.0,1008.0,2019,1
2019-01,경기,13197.0,18994.0,11668.0,13932.0,13932.0,18994.0,2264.0,5797.0,2019,1
2019-01,경남,1893.0,2909.0,735.0,1097.0,1097.0,2909.0,362.0,1016.0,2019,1
2019-01,경북,4514.0,5402.0,508.0,1075.0,1075.0,5402.0,567.0,888.0,2019,1
2019-01,광주,1706.0,2344.0,270.0,459.0,459.0,2344.0,189.0,638.0,2019,1
2019-01,대구,76.0,721.0,3119.0,3251.0,3251.0,721.0,132.0,645.0,2019,1
2019-01,대전,28.0,553.0,83.0,246.0,246.0,553.0,163.0,525.0,2019,1
2019-01,부산,1234.0,1791.0,1054.0,1315.0,1315.0,1791.0,261.0,557.0,2019,1
2019-01,서울,1264.0,4375.0,1024.0,3311.0,3311.0,4375.0,2287.0,3111.0,2019,1
2019-01,세종,345.0,449.0,29.0,43.0,43.0,449.0,14.0,104.0,2019,1
2019-01,울산,2466.0,2623.0,24.0,80.0,80.0,2623.0,56.0,157.0,2019,1
2019-01,인천,891.0,1528.0,1708.0,1964.0,1964.0,1528.0,256.0,637.0,2019,1
2019-01,전남,846.0,1545.0,50.0,329.0,329.0,1545.0,279.0,699.0,2019,1
2019-01,전북,3159.0,4112.0,,320.0,320.0,4112.0,,953.0,2019,1
2019-01,제주,183.0,1487.0,42.0,749.0,749.0,1487.0,707.0,1304.0,2019,1
2019-01,충남,1251.0,2399.0,381.0,764.0,764.0,2399.0,383.0,1148.0,2019,1
2019-01,충북,600.0,1392.0,,572.0,572.0,1392.0,,792.0,2019,1
2019-02,강원,1284.0,1972.0,1104.0,1354.0,1354.0,1972.0,250.0,688.0,2019,2
2019-02,경기,10086.0,13960.0,5785.0,8529.0,8529.0,13960.0,2744.0,3874.0,2019,2
2019-02,경남,7204.0,7744.0,358.0,729.0,729.0,7744.0,371.0,540.0,2019,2
2019-02,경북,2596.0,2998.0,110.0,498.0,498.0,2998.0,388.0,402.0,2019,2
2019-02,광주,1990.0,2473.0,,270.0,270.0,2473.0,,483.0,2019,2
