연월,시도,지가변동률,연도,월
2019-08,부산,0.257,2019,8
2019-08,서울,0.485,2019,8
2019-08,세종,0.408,2019,8
2019-08,울산,-0.076,2019,8
2019-08,인천,0.335,2019,8
2019-08,전국,0.33,2019,8
2019-08,전남,0.302,2019,8
2019-08,전북,0.215,2019,8
2019-08,제주,-0.191,2019,8
2019-08,충남,0.108,2019,8
2019-08,충북,0.134,2019,8
2019-09,강원,0.188,2019,9
2019-09,경기,0.351,2019,9
2019-09,경남,-0.003,2019,9
2019-09,경북,0.173,2019,9
2019-09,광주,0.337,2019,9
2019-09,대구,0.359,2019,9
2019-09,대전,0.394,2019,9
2019-09,부산,0.25,2019,9
2019-09,서울,0.491,2019,9
2019-09,세종,0.398,2019,9
2019-09,울산,-0.128,2019,9
2019-09,인천,0.338,2019,9
2019-09,전국,0.322,2019,9
2019-09,전남,0.284,2019,9
2019-09,전북,0.175,2019,9
2019-09,제주,-0.408,2019,9
2019-09,충남,0.101,2019,9
2019-09,충북,0.129,2019,9
2019-10,강원,0.174,2019,10
2019-10,경기,0.384,2019,10
2019-10,경남,0.019,2019,10
2019-10,경북,0.187,2019,10
2019-10,광주,0.355,2019,10
2019-10,대구,0.354,2019,10
2019-10,대전,0.466,2019,10
2019-10,부산,0.295,2019,10
2019-10,서울,0.483,2019,10
2019-10,세종,0.346,2019,10
2019-10,울산,-0.101,2019,10
2019-10,인천,0.341,2019,10
2019-10,전국,0.336,2019,10
2019-10,전남,0.308,2019,10
2019-10,전북,0.172,2019,10
2019-10,제주,-0.417,2019,10
2019-10,충남,0.123,2019,10
2019-10,충북,0.168,2019,10
2019-11,강원,0.185,2019,11
2019-11,경기,0.36,2019,11
2019-11,경남,0.014,2019,11
2019-11,경북,0.184,2019,11
2019-11,광주,0.382,2019,11
2019-11,대구,0.387,2019,11
2019-11,대전,0.437,2019,11
2019-11,부산,0.378,2019,11
2019-11,서울,0.489,2019,11
2019-11,세종,0.313,2019,11
2019-11,울산,-0.018,2019,11
2019-11,인천,0.353,2019,11
2019-11,전국,0.336,2019,11
2019-11,전남,0.295,2019,11
2019-11,전북,0.153,2019,11
2019-11,제주,-0.522,2019,11
2019-11,충남,0.136,2019,11
2019-11,충북,0.171,2019,11
2019-12,강원,0.182,2019,12
2019-12,경기,0.358,2019,12
2019-12,경남,0.031,2019,12
2019-12,경북,0.192,2019,12
2019-12,광주,0.358,2019,12
2019-12,대구,0.383,2019,12
2019-12,대전,0.436,2019,12
2019-12,부산,0.347,2019,12
2019-12,서울,0.475,2019,12
2019-12,세종,0.288,2019,12
2019-12,울산,0.067,2019,12
2019-12,인천,0.361,2019,12
2019-12,전국,0.335,2019,12
2019-12,전남,0.284,2019,12
2019-12,전북,0.14,2019,12
2019-12,제주,-0.402,2019,12
2019-12,충남,0.178,2019,12
2019-12,충북,0.175,2019,12
2020-01,강원,0.174,2020,1
2020-01,경기,0.362,2020,1
2020-01,경남,0.032,2020,1
2020-01,경북,0.182,2020,1
2020-01,광주,0.387,2020,1
2020-01,대구,0.353,2020,1
2020-01,대전,0.469,2020,1
2020-01,부산,0.32,2020,1
2020-01,서울,0.457,2020,1
2020-01,세종,0.419,2020,1
2020-01,울산,0.102,2020,1
2020-01,인천,0.351,2020,1
2020-01,전국,0.331,2020,1
2020-01,전남,0.312,2020,1
2020-01,전북,0.187,2020,1
2020-01,제주,-0.309,2020,1
2020-01,충남,0.128,2020,1
2020-01,충북,0.143,2020,1
2020-02,강원,0.171,2020,2
2020-02,경기,0.37,2020,2
2020-02,경남,0.048,2020,2
2020-02,경북,0.141,2020,2
2020-02,광주,0.388,2020,2
2020-02,대구,0.251,2020,2
2020-02,대전,0.483,2020,2
2020-02,부산,0.305,2020,2
2020-02,서울,0.425,2020,2
2020-02,세종,0.435,2020,2
2020-02,울산,0.136,2020,2
2020-02,인천,0.365,2020,2
2020-02,전국,0.321,2020,2
2020-02,전남,0.311,2020,2
2020-02,전북,0.199,2020,2
2020-02,제주,-0.314,2020,2
2020-02,충남,0.124,2020,2
2020-02,충북,0.148,2020,2
2020-03,강원,0.145,2020,3
2020-03,경기,0.338,2020,3
2020-03,경남,0.037,2020,3
2020-03,경북,0.11,2020,3
2020-03,광주,0.306,2020,3
2020-03,대구,0.188,2020,3
2020-03,대전,0.371,2020,3
2020-03,부산,0.203,2020,3
2020-03,서울,0.342,2020,3
2020-03,세종,0.3,2020,3
2020-03,울산,0.044,2020,3
2020-03,인천,0.345,2020,3
2020-03,전국,0.269,2020,3
2020-03,전남,0.268,2020,3
2020-03,전북,0.184,2020,3
2020-03,제주,-0.316,2020,3
2020-03,충남,0.106,2020,3
2020-03,충북,0.125,2020,3
2020-04,강원,0.144,2020,4
2020-04,경기,0.287,2020,4
2020-04,경남,0.025,2020,4
2020-04,경북,0.103,2020,4
2020-04,광주,0.273,2020,4
2020-04,대구,0.196,2020,4
2020-04,대전,0.289,2020,4
2020-04,부산,0.191,2020,4
2020-04,서울,0.306,2020,4
2020-04,세종,0.298,2020,4
2020-04,울산,0.002,2020,4
2020-04,인천,0.291,2020,4
2020-04,전국,0.236,2020,4
2020-04,전남,0.249,2020,4
2020-04,전북,0.177,2020,4
2020-04,제주,-0.294,2020,4
2020-04,충남,0.095,2020,4
2020-04,충북,0.118,2020,4
2020-05,강원,0.154,2020,5
2020-05,경기,0.299,2020,5
2020-05,경남,0.054,2020,5
2020-05,경북,0.109,2020,5
2020-05,광주,0.268,2020,5
2020-05,대구,0.217,2020,5
2020-05,대전,0.332,2020,5
2020-05,부산,0.215,2020,5
2020-05,서울,0.336,2020,5
2020-05,세종,0.289,2020,5
2020-05,울산,0.099,2020,5
2020-05,인천,0.29,2020,5
2020-05,전국,0.257,2020,5
2020-05,전남,0.24,2020,5
2020-05,전북,0.186,2020,5
2020-05,제주,-0.212,2020,5
2020-05,충남,0.111,2020,5
2020-05,충북,0.186,2020,5
2020-06,강원,0.185,2020,6
2020-06,경기,0.341,2020,6
2020-06,경남,0.082,2020,6
2020-06,경북,0.128,2020,6
2020-06,광주,0.309,2020,6
2020-06,대구,0.267,2020,6
2020-06,대전,0.355,2020,6
2020-06,부산,0.3,2020,6
2020-06,서울,0.374,2020,6
2020-06,세종,0.334,2020,6
2020-06,울산,0.191,2020,6
2020-06,인천,0.322,2020,6
2020-06,전국,0.299,2020,6
2020-06,전남,0.263,2020,6
2020-06,전북,0.205,2020,6
2020-06,제주,-0.111,2020,6
2020-06,충남,0.185,2020,6
2020-06,충북,0.179,2020,6
2020-07,강원,0.162,2020,7
2020-07,경기,0.346,2020,7
2020-07,경남,0.076,2020,7
2020-07,경북,0.148,2020,7
2020-07,광주,0.312,2020,7
2020-07,대구,0.311,2020,7
2020-07,대전,0.32,2020,7
2020-07,부산,0.334,2020,7
2020-07,서울,0.428,2020,7
2020-07,세종,1.705,2020,7
2020-07,울산,0.203,2020,7
2020-07,인천,0.303,2020,7
2020-07,전국,0.332,2020,7
2020-07,전남,0.262,2020,7
2020-07,전북,0.205,2020,7
2020-07,제주,-0.081,2020,7
2020-07,충남,0.23,2020,7
2020-07,충북,0.185,2020,7
2020-08,강원,0.17,2020,8
2020-08,경기,0.308,2020,8
2020-08,경남,0.043,2020,8
2020-08,경북,0.163,2020,8
2020-08,광주,0.279,2020,8
2020-08,대구,0.314,2020,8
2020-08,대전,0.308,2020,8
2020-08,부산,0.282,2020,8
2020-08,서울,0.419,2020,8
2020-08,세종,1.51,2020,8
2020-08,울산,0.185,2020,8
2020-08,인천,0.279,2020,8
2020-08,전국,0.312,2020,8
2020-08,전남,0.247,2020,8
2020-08,전북,0.183,2020,8
2020-08,제주,-0.072,2020,8
2020-08,충남,0.219,2020,8
2020-08,충북,0.175,2020,8
2020-09,강원,0.184,2020,9
2020-09,경기,0.313,2020,9
2020-09,경남,0.053,2020,9
2020-09,경북,0.176,2020,9
2020-09,광주,0.258,2020,9
2020-09,대구,0.278,2020,9
2020-09,대전,0.349,2020,9
2020-09,부산,0.298,2020,9
2020-09,서울,0.398,2020,9
2020-09,세종,1.307,2020,9
2020-09,울산,0.182,2020,9
2020-09,인천,0.276,2020,9
2020-09,전국,0.303,2020,9
2020-09,전남,0.259,2020,9
2020-09,전북,0.194,2020,9
2020-09,제주,-0.08,2020,9
2020-09,충남,0.22,2020,9
2020-09,충북,0.198,2020,9
2020-10,강원,0.194,2020,10
2020-10,경기,0.307,2020,10
2020-10,경남,0.048,2020,10
2020-10,경북,0.189,2020,10
2020-10,광주,0.277,2020,10
2020-10,대구,0.265,2020,10
2020-10,대전,0.375,2020,10
2020-10,부산,0.337,2020,10
2020-10,서울,0.375,2020,10
2020-10,세종,1.077,2020,10
2020-10,울산,0.138,2020,10
2020-10,인천,0.295,2020,10
2020-10,전국,0.294,2020,10
2020-10,전남,0.255,2020,10
2020-10,전북,0.19,2020,10
2020-10,제주,-0.088,2020,10
2020-10,충남,0.206,2020,10
2020-10,충북,0.244,2020,10
2020-11,강원,0.209,2020,11
2020-11,경기,0.31,2020,11
2020-11,경남,0.087,2020,11
2020-11,경북,0.186,2020,11
2020-11,광주,0.37,2020,11
2020-11,대구,0.326,2020,11
2020-11,대전,0.416,2020,11
2020-11,부산,0.458,2020,11
2020-11,서울,0.405,2020,11
2020-11,세종,1.378,2020,11
2020-11,울산,0.161,2020,11
2020-11,인천,0.287,2020,11
2020-11,전국,0.322,2020,11
2020-11,전남,0.293,2020,11
2020-11,전북,0.214,2020,11
2020-11,제주,-0.068,2020,11
2020-11,충남,0.206,2020,11
2020-11,충북,0.269,2020,11
2020-12,강원,0.243,2020,12
2020-12,경기,0.327,2020,12
2020-12,경남,0.132,2020,12
2020-12,경북,0.2,2020,12
2020-12,광주,0.389,2020,12
2020-12,대구,0.387,2020,12
2020-12,대전,0.417,2020,12
2020-12,부산,0.444,2020,12
2020-12,서울,0.437,2020,12
2020-12,세종,1.103,2020,12
2020-12,울산,0.18,2020,12
2020-12,인천,0.295,2020,12
2020-12,전국,0.343,2020,12
2020-12,전남,0.312,2020,12
2020-12,전북,0.219,2020,12
2020-12,제주,-0.004,2020,12
2020-12,충남,0.232,2020,12
2020-12,충북,0.28,2020,12
2021-01,강원,0.219,2021,1
2021-01,경기,0.308,2021,1
2021-01,경남,0.121,2021,1
2021-01,경북,0.183,2021,1
2021-01,광주,0.305,2021,1
2021-01,대구,0.342,2021,1
2021-01,대전,0.386,2021,1
2021-01,부산,0.281,2021,1
2021-01,서울,0.408,2021,1
2021-01,세종,0.818,2021,1
2021-01,울산,0.184,2021,1
2021-01,인천,0.297,2021,1
2021-01,전국,0.311,2021,1
2021-01,전남,0.295,2021,1
2021-01,전북,0.196,2021,1
2021-01,제주,-0.012,2021,1
2021-01,충남,0.205,2021,1
2021-01,충북,0.247,2021,1
2021-02,강원,0.213,2021,2
2021-02,경기,0.313,2021,2
2021-02,경남,0.11,2021,2
2021-02,경북,0.186,2021,2
2021-02,광주,0.235,2021,2
2021-02,대구,0.321,2021,2
2021-02,대전,0.363,2021,2
2021-02,부산,0.289,2021,2
2021-02,서울,0.418,2021,2
2021-02,세종,0.655,2021,2
2021-02,울산,0.177,2021,2
2021-02,인천,0.284,2021,2
2021-02,전국,0.311,2021,2
2021-02,전남,0.285,2021,2
2021-02,전북,0.206,2021,2
2021-02,제주,-0.01,2021,2
2021-02,충남,0.205,2021,2
2021-02,충북,0.24,2021,2
2021-03,강원,0.264,2021,3
2021-03,경기,0.345,2021,3
2021-03,경남,0.15,2021,3
2021-03,경북,0.22,2021,3
2021-03,광주,0.288,2021,3
2021-03,대구,0.333,2021,3
2021-03,대전,0.404,2021,3
2021-03,부산,0.291,2021,3
2021-03,서울,0.432,2021,3
2021-03,세종,0.692,2021,3
2021-03,울산,0.203,2021,3
2021-03,인천,0.314,2021,3
2021-03,전국,0.338,2021,3
2021-03,전남,0.31,2021,3
2021-03,전북,0.236,2021,3
2021-03,제주,0.013,2021,3
2021-03,충남,0.24,2021,3
2021-03,충북,0.302,2021,3
2021-04,강원,0.268,2021,4
2021-04,경기,0.357,2021,4
2021-04,경남,0.164,2021,4
2021-04,경북,0.215,2021,4
2021-04,광주,0.298,2021,4
2021-04,대구,0.371,2021,4
2021-04,대전,0.416,2021,4
2021-04,부산,0.328,2021,4
2021-04,서울,0.446,2021,4
2021-04,세종,0.626,2021,4
2021-04,울산,0.219,2021,4
2021-04,인천,0.345,2021,4
2021-04,전국,0.35,2021,4
2021-04,전남,0.315,2021,4
2021-04,전북,0.227,2021,4
2021-04,제주,0.044,2021,4
2021-04,충남,0.239,2021,4
2021-04,충북,0.287,2021,4
2021-05,강원,0.264,2021,5
2021-05,경기,0.349,2021,5
2021-05,경남,0.177,2021,5
2021-05,경북,0.204,2021,5
2021-05,광주,0.305,2021,5
2021-05,대구,0.37,2021,5
2021-05,대전,0.4,2021,5
2021-05,부산,0.345,2021,5
2021-05,서울,0.434,2021,5
2021-05,세종,0.621,2021,5
2021-05,울산,0.22,2021,5
2021-05,인천,0.301,2021,5
2021-05,전국,0.342,2021,5
2021-05,전남,0.302,2021,5
2021-05,전북,0.213,2021,5
2021-05,제주,0.091,2021,5
2021-05,충남,0.231,2021,5
2021-05,충북,0.275,2021,5
2021-06,강원,0.259,2021,6
2021-06,경기,0.361,2021,6
2021-06,경남,0.173,2021,6
2021-06,경북,0.202,2021,6
2021-06,광주,0.294,2021,6
2021-06,대구,0.365,2021,6
2021-06,대전,0.389,2021,6
2021-06,부산,0.342,2021,6
2021-06,서울,0.452,2021,6
2021-06,세종,0.532,2021,6
2021-06,울산,0.182,2021,6
2021-06,인천,0.312,2021,6
2021-06,전국,0.35,2021,6
2021-06,전남,0.299,2021,6
2021-06,전북,0.207,2021,6
2021-06,제주,0.095,2021,6
2021-06,충남,0.247,2021,6
2021-06,충북,0.274,2021,6
2021-07,강원,0.262,2021,7
2021-07,경기,0.37,2021,7
2021-07,경남,0.186,2021,7
2021-07,경북,0.19,2021,7
2021-07,광주,0.303,2021,7
2021-07,대구,0.379,2021,7
2021-07,대전,0.398,2021,7
2021-07,부산,0.354,2021,7
2021-07,서울,0.438,2021,7
2021-07,세종,0.487,2021,7
2021-07,울산,0.175,2021,7
2021-07,인천,0.339,2021,7
2021-07,전국,0.353,2021,7
2021-07,전남,0.311,2021,7
2021-07,전북,0.199,2021,7
2021-07,제주,0.282,2021,7
2021-07,충남,0.249,2021,7
2021-07,충북,0.252,2021,7
2021-08,강원,0.267,2021,8
2021-08,경기,0.381,2021,8
2021-08,경남,0.201,2021,8
2021-08,경북,0.192,2021,8
2021-08,광주,0.287,2021,8
2021-08,대구,0.368,2021,8
2021-08,대전,0.371,2021,8
2021-08,부산,0.354,2021,8
2021-08,서울,0.433,2021,8
2021-08,세종,0.496,2021,8
2021-08,울산,0.168,2021,8
2021-08,인천,0.388,2021,8
2021-08,전국,0.359,2021,8
2021-08,전남,0.313,2021,8
2021-08,전북,0.199,2021,8
2021-08,제주,0.348,2021,8
2021-08,충남,0.24,2021,8
2021-08,충북,0.258,2021,8
2021-09,강원,0.245,2021,9
2021-09,경기,0.379,2021,9
2021-09,경남,0.19,2021,9
2021-09,경북,0.182,2021,9
2021-09,광주,0.273,2021,9
2021-09,대구,0.37,2021,9
2021-09,대전,0.36,2021,9
2021-09,부산,0.376,2021,9
2021-09,서울,0.446,2021,9
2021-09,세종,0.493,2021,9
2021-09,울산,0.173,2021,9
2021-09,인천,0.388,2021,9
2021-09,전국,0.358,2021,9
2021-09,전남,0.296,2021,9
2021-09,전북,0.202,2021,9
2021-09,제주,0.278,2021,9
2021-09,충남,0.221,2021,9
2021-09,충북,0.264,2021,9
2021-10,강원,0.245,2021,10
2021-10,경기,0.364,2021,10
2021-10,경남,0.176,2021,10
2021-10,경북,0.159,2021,10
2021-10,광주,0.282,2021,10
2021-10,대구,0.341,2021,10
2021-10,대전,0.367,2021,10
2021-10,부산,0.343,2021,10
2021-10,서울,0.432,2021,10
2021-10,세종,0.508,2021,10
2021-10,울산,0.187,2021,10
2021-10,인천,0.363,2021,10
2021-10,전국,0.345,2021,10
2021-10,전남,0.287,2021,10
2021-10,전북,0.205,2021,10
2021-10,제주,0.222,2021,10
2021-10,충남,0.219,2021,10
2021-10,충북,0.266,2021,10
2021-11,강원,0.237,2021,11
2021-11,경기,0.354,2021,11
2021-11,경남,0.184,2021,11
2021-11,경북,0.163,2021,11
2021-11,광주,0.276,2021,11
2021-11,대구,0.36,2021,11
2021-11,대전,0.364,2021,11
2021-11,부산,0.338,2021,11
2021-11,서울,0.429,2021,11
2021-11,세종,0.455,2021,11
2021-11,울산,0.229,2021,11
2021-11,인천,0.359,2021,11
2021-11,전국,0.344,2021,11
2021-11,전남,0.298,2021,11
2021-11,전북,0.213,2021,11
2021-11,제주,0.239,2021,11
2021-11,충남,0.234,2021,11
2021-11,충북,0.275,2021,11
2021-12,강원,0.246,2021,12
2021-12,경기,0.341,2021,12
2021-12,경남,0.176,2021,12
2021-12,경북,0.171,2021,12
2021-12,광주,0.268,2021,12
2021-12,대구,0.371,2021,12
2021-12,대전,0.358,2021,12
2021-12,부산,0.327,2021,12
2021-12,서울,0.418,2021,12
2021-12,세종,0.46,2021,12
2021-12,울산,0.174,2021,12
2021-12,인천,0.337,2021,12
2021-12,전국,0.335,2021,12
2021-12,전남,0.3,2021,12
2021-12,전북,0.237,2021,12
2021-12,제주,0.243,2021,12
2021-12,충남,0.243,2021,12
2021-12,충북,0.274,2021,12
2022-01,강원,0.201,2022,1
2022-01,경기,0.318,2022,1
2022-01,경남,0.149,2022,1
2022-01,경북,0.163,2022,1
2022-01,광주,0.233,2022,1
2022-01,대구,0.303,2022,1
2022-01,대전,0.332,2022,1
2022-01,부산,0.287,2022,1
2022-01,서울,0.368,2022,1
2022-01,세종,0.439,2022,1
2022-01,울산,0.158,2022,1
2022-01,인천,0.295,2022,1
2022-01,전국,0.3,2022,1
2022-01,전남,0.285,2022,1
2022-01,전북,0.199,2022,1
2022-01,제주,0.212,2022,1
2022-01,충남,0.209,2022,1
2022-01,충북,0.229,2022,1
2022-02,강원,0.195,2022,2
2022-02,경기,0.311,2022,2
2022-02,경남,0.157,2022,2
2022-02,경북,0.169,2022,2
2022-02,광주,0.227,2022,2
2022-02,대구,0.282,2022,2
2022-02,대전,0.338,2022,2
2022-02,부산,0.294,2022,2
2022-02,서울,0.347,2022,2
2022-02,세종,0.449,2022,2
2022-02,울산,0.239,2022,2
2022-02,인천,0.288,2022,2
2022-02,전국,0.292,2022,2
2022-02,전남,0.291,2022,2
2022-02,전북,0.203,2022,2
2022-02,제주,0.198,2022,2
2022-02,충남,0.206,2022,2
2022-02,충북,0.232,2022,2
2022-03,강원,0.224,2022,3
2022-03,경기,0.326,2022,3
2022-03,경남,0.194,2022,3
2022-03,경북,0.198,2022,3
2022-03,광주,0.247,2022,3
2022-03,대구,0.286,2022,3
2022-03,대전,0.338,2022,3
2022-03,부산,0.326,2022,3
2022-03,서울,0.359,2022,3
2022-03,세종,0.413,2022,3
2022-03,울산,0.286,2022,3
2022-03,인천,0.317,2022,3
2022-03,전국,0.311,2022,3
2022-03,전남,0.307,2022,3
2022-03,전북,0.227,2022,3
2022-03,제주,0.238,2022,3
2022-03,충남,0.219,2022,3
2022-03,충북,0.252,2022,3
2022-04,강원,0.223,2022,4
2022-04,경기,0.335,2022,4
2022-04,경남,0.2,2022,4
2022-04,경북,0.194,2022,4
2022-04,광주,0.254,2022,4
2022-04,대구,0.282,2022,4
2022-04,대전,0.348,2022,4
2022-04,부산,0.333,2022,4
2022-04,서울,0.378,2022,4
2022-04,세종,0.408,2022,4
2022-04,울산,0.311,2022,4
2022-04,인천,0.289,2022,4
2022-04,전국,0.318,2022,4
2022-04,전남,0.298,2022,4
2022-04,전북,0.223,2022,4
2022-04,제주,0.239,2022,4
2022-04,충남,0.22,2022,4
2022-04,충북,0.253,2022,4
2022-05,강원,0.256,2022,5
2022-05,경기,0.35,2022,5
2022-05,경남,0.211,2022,5
2022-05,경북,0.194,2022,5
2022-05,광주,0.277,2022,5
2022-05,대구,0.277,2022,5
2022-05,대전,0.347,2022,5
2022-05,부산,0.358,2022,5
2022-05,서울,0.414,2022,5
2022-05,세종,0.4,2022,5
2022-05,울산,0.311,2022,5
2022-05,인천,0.295,2022,5
2022-05,전국,0.336,2022,5
2022-05,전남,0.294,2022,5
2022-05,전북,0.226,2022,5
2022-05,제주,0.264,2022,5
2022-05,충남,0.218,2022,5
2022-05,충북,0.254,2022,5
2022-06,강원,0.237,2022,6
2022-06,경기,0.338,2022,6
2022-06,경남,0.205,2022,6
2022-06,경북,0.18,2022,6
2022-06,광주,0.265,2022,6
2022-06,대구,0.272,2022,6
2022-06,대전,0.316,2022,6
2022-06,부산,0.299,2022,6
2022-06,서울,0.404,2022,6
2022-06,세종,0.413,2022,6
2022-06,울산,0.309,2022,6
2022-06,인천,0.272,2022,6
2022-06,전국,0.323,2022,6
2022-06,전남,0.295,2022,6
2022-06,전북,0.218,2022,6
2022-06,제주,0.271,2022,6
2022-06,충남,0.206,2022,6
2022-06,충북,0.246,2022,6
2022-07,강원,0.224,2022,7
2022-07,경기,0.32,2022,7
2022-07,경남,0.189,2022,7
2022-07,경북,0.167,2022,7
2022-07,광주,0.232,2022,7
2022-07,대구,0.258,2022,7
2022-07,대전,0.309,2022,7
2022-07,부산,0.288,2022,7
2022-07,서울,0.383,2022,7
2022-07,세종,0.388,2022,7
2022-07,울산,0.216,2022,7
2022-07,인천,0.265,2022,7
2022-07,전국,0.304,2022,7
2022-07,전남,0.272,2022,7
2022-07,전북,0.204,2022,7
2022-07,제주,0.245,2022,7
2022-07,충남,0.209,2022,7
2022-07,충북,0.223,2022,7
2022-08,강원,0.206,2022,8
2022-08,경기,0.305,2022,8
2022-08,경남,0.167,2022,8
2022-08,경북,0.154,2022,8
2022-08,광주,0.214,2022,8
2022-08,대구,0.238,2022,8
2022-08,대전,0.235,2022,8
2022-08,부산,0.243,2022,8
2022-08,서울,0.342,2022,8
2022-08,세종,0.349,2022,8
2022-08,울산,0.119,2022,8
2022-08,인천,0.252,2022,8
2022-08,전국,0.276,2022,8
2022-08,전남,0.255,2022,8
2022-08,전북,0.186,2022,8
2022-08,제주,0.21,2022,8
2022-08,충남,0.2,2022,8
2022-08,충북,0.191,2022,8
2022-09,강원,0.191,2022,9
2022-09,경기,0.243,2022,9
2022-09,경남,0.135,2022,9
2022-09,경북,0.134,2022,9
2022-09,광주,0.174,2022,9
2022-09,대구,0.174,2022,9
2022-09,대전,0.144,2022,9
2022-09,부산,0.181,2022,9
2022-09,서울,0.205,2022,9
2022-09,세종,0.2,2022,9
2022-09,울산,0.121,2022,9
2022-09,인천,0.175,2022,9
2022-09,전국,0.197,2022,9
2022-09,전남,0.196,2022,9
2022-09,전북,0.158,2022,9
2022-09,제주,0.123,2022,9
2022-09,충남,0.17,2022,9
2022-09,충북,0.177,2022,9
2022-10,강원,0.161,2022,10
2022-10,경기,0.135,2022,10
2022-10,경남,0.087,2022,10
2022-10,경북,0.118,2022,10
2022-10,광주,0.121,2022,10
2022-10,대구,0.129,2022,10
2022-10,대전,0.032,2022,10
2022-10,부산,0.093,2022,10
2022-10,서울,0.005,2022,10
2022-10,세종,0.051,2022,10
2022-10,울산,0.065,2022,10
2022-10,인천,0.055,2022,10
2022-10,전국,0.081,2022,10
2022-10,전남,0.148,2022,10
2022-10,전북,0.158,2022,10
2022-10,제주,0.064,2022,10
2022-10,충남,0.128,2022,10
2022-10,충북,0.097,2022,10
2022-11,강원,0.086,2022,11
2022-11,경기,0.076,2022,11
2022-11,경남,0.039,2022,11
2022-11,경북,0.041,2022,11
2022-11,광주,0.008,2022,11
2022-11,대구,0.028,2022,11
2022-11,대전,-0.102,2022,11
2022-11,부산,0.018,2022,11
2022-11,서울,-0.088,2022,11
2022-11,세종,-0.203,2022,11
2022-11,울산,0.017,2022,11
2022-11,인천,-0.085,2022,11
2022-11,전국,-0.005,2022,11
2022-11,전남,0.014,2022,11
2022-11,전북,0.108,2022,11
2022-11,제주,-0.103,2022,11
2022-11,충남,0.028,2022,11
2022-11,충북,0.044,2022,11
2022-12,강원,0.047,2022,12
2022-12,경기,0.011,2022,12
2022-12,경남,0.01,2022,12
2022-12,경북,0.028,2022,12
2022-12,광주,-0.002,2022,12
2022-12,대구,-0.006,2022,12
2022-12,대전,-0.101,2022,12
2022-12,부산,-0.005,2022,12
2022-12,서울,-0.094,2022,12
2022-12,세종,-0.102,2022,12
2022-12,울산,-0.053,2022,12
2022-12,인천,-0.074,2022,12
2022-12,전국,-0.032,2022,12
2022-12,전남,-0.016,2022,12
2022-12,전북,0.045,2022,12
2022-12,제주,-0.089,2022,12
2022-12,충남,0.002,2022,12
2022-12,충북,0.013,2022,12
2023-01,강원,0.015,2023,1
2023-01,경기,-0.016,2023,1
2023-01,경남,0.002,2023,1
2023-01,경북,-0.026,2023,1
2023-01,광주,-0.007,2023,1
2023-01,대구,-0.03,2023,1
2023-01,대전,-0.05,2023,1
2023-01,부산,0.0,2023,1
2023-01,서울,-0.072,2023,1
2023-01,세종,-0.084,2023,1
2023-01,울산,-0.04,2023,1
2023-01,인천,-0.034,2023,1
2023-01,전국,-0.036,2023,1
2023-01,전남,-0.019,2023,1
2023-01,전북,-0.03,2023,1
2023-01,제주,-0.123,2023,1
2023-01,충남,-0.016,2023,1
2023-01,충북,-0.008,2023,1
2023-02,강원,0.011,2023,2
2023-02,경기,-0.003,2023,2
2023-02,경남,0.014,2023,2
2023-02,경북,-0.008,2023,2
2023-02,광주,-0.011,2023,2
2023-02,대구,-0.056,2023,2
2023-02,대전,-0.043,2023,2
2023-02,부산,-0.011,2023,2
2023-02,서울,-0.043,2023,2
2023-02,세종,-0.023,2023,2
2023-02,울산,-0.031,2023,2
2023-02,인천,-0.016,2023,2
2023-02,전국,-0.021,2023,2
2023-02,전남,-0.011,2023,2
2023-02,전북,-0.017,2023,2
2023-02,제주,-0.096,2023,2
2023-02,충남,0.003,2023,2
2023-02,충북,-0.001,2023,2
2023-03,강원,0.03,2023,3
2023-03,경기,0.029,2023,3
2023-03,경남,0.021,2023,3
2023-03,경북,0.011,2023,3
2023-03,광주,-0.011,2023,3
2023-03,대구,-0.043,2023,3
2023-03,대전,0.037,2023,3
2023-03,부산,-0.006,2023,3
2023-03,서울,-0.008,2023,3
2023-03,세종,0.065,2023,3
2023-03,울산,-0.03,2023,3
2023-03,인천,0.016,2023,3
2023-03,전국,0.008,2023,3
2023-03,전남,-0.004,2023,3
2023-03,전북,-0.003,2023,3
2023-03,제주,-0.069,2023,3
2023-03,충남,0.056,2023,3
2023-03,충북,0.017,2023,3
2023-04,강원,0.035,2023,4
2023-04,경기,0.038,2023,4
2023-04,경남,0.026,2023,4
2023-04,경북,0.03,2023,4
2023-04,광주,-0.002,2023,4
2023-04,대구,-0.01,2023,4
2023-04,대전,0.052,2023,4
2023-04,부산,-0.021,2023,4
2023-04,서울,-0.004,2023,4
2023-04,세종,0.056,2023,4
2023-04,울산,-0.021,2023,4
2023-04,인천,0.039,2023,4
2023-04,전국,0.015,2023,4
2023-04,전남,0.006,2023,4
2023-04,전북,-0.008,2023,4
2023-04,제주,-0.041,2023,4
2023-04,충남,0.063,2023,4
2023-04,충북,0.03,2023,4
2023-05,강원,0.043,2023,5
2023-05,경기,0.058,2023,5
2023-05,경남,0.017,2023,5
2023-05,경북,0.036,2023,5
2023-05,광주,0.004,2023,5
2023-05,대구,0.008,2023,5
2023-05,대전,0.051,2023,5
2023-05,부산,0.002,2023,5
2023-05,서울,0.052,2023,5
2023-05,세종,0.045,2023,5
2023-05,울산,-0.021,2023,5
2023-05,인천,0.084,2023,5
2023-05,전국,0.043,2023,5
2023-05,전남,0.004,2023,5
