연월,시도,미분양_호수,연도,월
2021-01,전남,1046,2021,1
2021-01,전북,251,2021,1
2021-01,제주,1250,2021,1
2021-01,충남,2061,2021,1
2021-01,충북,234,2021,1
2021-02,강원,2340,2021,2
2021-02,경기,1367,2021,2
2021-02,경남,2580,2021,2
2021-02,경북,2493,2021,2
2021-02,광주,44,2021,2
2021-02,대구,195,2021,2
2021-02,대전,599,2021,2
2021-02,부산,966,2021,2
2021-02,서울,88,2021,2
2021-02,세종,0,2021,2
2021-02,울산,436,2021,2
2021-02,인천,142,2021,2
2021-02,전남,964,2021,2
2021-02,전북,227,2021,2
2021-02,제주,1221,2021,2
2021-02,충남,1913,2021,2
2021-02,충북,211,2021,2
2021-03,강원,2063,2021,3
2021-03,경기,1308,2021,3
2021-03,경남,2123,2021,3
2021-03,경북,2488,2021,3
2021-03,광주,44,2021,3
2021-03,대구,153,2021,3
2021-03,대전,592,2021,3
2021-03,부산,1032,2021,3
2021-03,서울,82,2021,3
2021-03,세종,0,2021,3
2021-03,울산,419,2021,3
2021-03,인천,130,2021,3
2021-03,전남,1017,2021,3
2021-03,전북,170,2021,3
2021-03,제주,1131,2021,3
2021-03,충남,1758,2021,3
2021-03,충북,760,2021,3
2021-04,강원,1817,2021,4
2021-04,경기,1390,2021,4
2021-04,경남,2603,2021,4
2021-04,경북,2259,2021,4
2021-04,광주,75,2021,4
2021-04,대구,897,2021,4
2021-04,대전,578,2021,4
2021-04,부산,1086,2021,4
2021-04,서울,76,2021,4
2021-04,세종,0,2021,4
2021-04,울산,419,2021,4
2021-04,인천,123,2021,4
2021-04,전남,999,2021,4
2021-04,전북,125,2021,4
2021-04,제주,1034,2021,4
2021-04,충남,1637,2021,4
2021-04,충북,680,2021,4
2021-05,강원,1605,2021,5
2021-05,경기,1107,2021,5
2021-05,경남,2753,2021,5
2021-05,경북,2070,2021,5
2021-05,광주,73,2021,5
2021-05,대구,1185,2021,5
2021-05,대전,572,2021,5
2021-05,부산,1076,2021,5
2021-05,서울,71,2021,5
2021-05,세종,0,2021,5
2021-05,울산,508,2021,5
2021-05,인천,125,2021,5
2021-05,전남,981,2021,5
2021-05,전북,275,2021,5
2021-05,제주,1000,2021,5
2021-05,충남,1508,2021,5
2021-05,충북,751,2021,5
2021-06,강원,1517,2021,6
2021-06,경기,1267,2021,6
2021-06,경남,3074,2021,6
2021-06,경북,1952,2021,6
2021-06,광주,66,2021,6
2021-06,대구,1017,2021,6
2021-06,대전,565,2021,6
2021-06,부산,1048,2021,6
2021-06,서울,65,2021,6
2021-06,세종,0,2021,6
2021-06,울산,407,2021,6
2021-06,인천,334,2021,6
2021-06,전남,1335,2021,6
2021-06,전북,258,2021,6
2021-06,제주,987,2021,6
2021-06,충남,1856,2021,6
2021-06,충북,541,2021,6
2021-07,강원,1496,2021,7
2021-07,경기,981,2021,7
2021-07,경남,2699,2021,7
2021-07,경북,1757,2021,7
2021-07,광주,54,2021,7
2021-07,대구,1148,2021,7
2021-07,대전,527,2021,7
2021-07,부산,982,2021,7
2021-07,서울,59,2021,7
2021-07,세종,0,2021,7
2021-07,울산,405,2021,7
2021-07,인천,341,2021,7
2021-07,전남,1298,2021,7
2021-07,전북,227,2021,7
2021-07,제주,933,2021,7
2021-07,충남,1738,2021,7
2021-07,충북,553,2021,7
2021-08,강원,1296,2021,8
2021-08,경기,789,2021,8
2021-08,경남,2285,2021,8
2021-08,경북,1721,2021,8
2021-08,광주,39,2021,8
2021-08,대구,2365,2021,8
2021-08,대전,503,2021,8
2021-08,부산,951,2021,8
2021-08,서울,55,2021,8
2021-08,세종,0,2021,8
2021-08,울산,403,2021,8
2021-08,인천,339,2021,8
2021-08,전남,1247,2021,8
2021-08,전북,311,2021,8
2021-08,제주,900,2021,8
2021-08,충남,1320,2021,8
2021-08,충북,340,2021,8
2021-09,강원,1301,2021,9
2021-09,경기,918,2021,9
2021-09,경남,1794,2021,9
2021-09,경북,1495,2021,9
2021-09,광주,36,2021,9
2021-09,대구,2093,2021,9
2021-09,대전,471,2021,9
2021-09,부산,962,2021,9
2021-09,서울,55,2021,9
2021-09,세종,0,2021,9
2021-09,울산,467,2021,9
2021-09,인천,440,2021,9
2021-09,전남,1235,2021,9
2021-09,전북,176,2021,9
2021-09,제주,870,2021,9
2021-09,충남,1205,2021,9
2021-09,충북,324,2021,9
2021-10,강원,1172,2021,10
2021-10,경기,807,2021,10
2021-10,경남,1449,2021,10
2021-10,경북,1703,2021,10
2021-10,광주,33,2021,10
2021-10,대구,1933,2021,10
2021-10,대전,469,2021,10
2021-10,부산,973,2021,10
2021-10,서울,55,2021,10
2021-10,세종,129,2021,10
2021-10,울산,401,2021,10
2021-10,인천,428,2021,10
2021-10,전남,2074,2021,10
2021-10,전북,171,2021,10
2021-10,제주,873,2021,10
2021-10,충남,1098,2021,10
2021-10,충북,307,2021,10
2021-11,강원,1076,2021,11
2021-11,경기,995,2021,11
2021-11,경남,1346,2021,11
2021-11,경북,1598,2021,11
2021-11,광주,29,2021,11
2021-11,대구,2177,2021,11
2021-11,대전,602,2021,11
2021-11,부산,976,2021,11
2021-11,서울,54,2021,11
2021-11,세종,103,2021,11
2021-11,울산,399,2021,11
2021-11,인천,423,2021,11
2021-11,전남,1954,2021,11
2021-11,전북,140,2021,11
2021-11,제주,877,2021,11
2021-11,충남,1057,2021,11
2021-11,충북,288,2021,11
2021-12,강원,1648,2021,12
2021-12,경기,1030,2021,12
2021-12,경남,1879,2021,12
2021-12,경북,4386,2021,12
2021-12,광주,27,2021,12
2021-12,대구,1977,2021,12
2021-12,대전,460,2021,12
2021-12,부산,949,2021,12
2021-12,서울,54,2021,12
2021-12,세종,30,2021,12
2021-12,울산,397,2021,12
2021-12,인천,425,2021,12
2021-12,전남,2163,2021,12
2021-12,전북,133,2021,12
2021-12,제주,836,2021,12
2021-12,충남,1012,2021,12
2021-12,충북,304,2021,12
2022-01,강원,1566,2022,1
2022-01,경기,855,2022,1
2022-01,경남,3124,2022,1
2022-01,경북,5227,2022,1
2022-01,광주,6,2022,1
2022-01,대구,3678,2022,1
2022-01,대전,423,2022,1
2022-01,부산,921,2022,1
2022-01,서울,47,2022,1
2022-01,세종,21,2022,1
2022-01,울산,395,2022,1
2022-01,인천,423,2022,1
2022-01,전남,2219,2022,1
2022-01,전북,178,2022,1
2022-01,제주,969,2022,1
2022-01,충남,1383,2022,1
2022-01,충북,292,2022,1
2022-02,강원,1498,2022,2
2022-02,경기,1862,2022,2
2022-02,경남,2661,2022,2
2022-02,경북,6552,2022,2
2022-02,광주,5,2022,2
2022-02,대구,4561,2022,2
2022-02,대전,477,2022,2
2022-02,부산,1028,2022,2
2022-02,서울,47,2022,2
2022-02,세종,15,2022,2
2022-02,울산,395,2022,2
2022-02,인천,409,2022,2
2022-02,전남,2250,2022,2
2022-02,전북,131,2022,2
2022-02,제주,897,2022,2
2022-02,충남,1587,2022,2
2022-02,충북,879,2022,2
2022-03,강원,1363,2022,3
2022-03,경기,2209,2022,3
2022-03,경남,2702,2022,3
2022-03,경북,6519,2022,3
2022-03,광주,2,2022,3
2022-03,대구,6572,2022,3
2022-03,대전,469,2022,3
2022-03,부산,1013,2022,3
2022-03,서울,180,2022,3
2022-03,세종,13,2022,3
2022-03,울산,395,2022,3
2022-03,인천,532,2022,3
2022-03,전남,2410,2022,3
2022-03,전북,116,2022,3
2022-03,제주,891,2022,3
2022-03,충남,1532,2022,3
2022-03,충북,1056,2022,3
2022-04,강원,1308,2022,4
2022-04,경기,2146,2022,4
2022-04,경남,2286,2022,4
2022-04,경북,5938,2022,4
2022-04,광주,2,2022,4
2022-04,대구,6827,2022,4
2022-04,대전,463,2022,4
2022-04,부산,1003,2022,4
2022-04,서울,360,2022,4
2022-04,세종,13,2022,4
2022-04,울산,361,2022,4
2022-04,인천,464,2022,4
2022-04,전남,2371,2022,4
2022-04,전북,117,2022,4
2022-04,제주,962,2022,4
2022-04,충남,1502,2022,4
2022-04,충북,1057,2022,4
2022-05,강원,1242,2022,5
2022-05,경기,2449,2022,5
2022-05,경남,1979,2022,5
2022-05,경북,5369,2022,5
2022-05,광주,46,2022,5
2022-05,대구,6816,2022,5
2022-05,대전,460,2022,5
2022-05,부산,1220,2022,5
2022-05,서울,688,2022,5
2022-05,세종,12,2022,5
2022-05,울산,641,2022,5
2022-05,인천,426,2022,5
2022-05,전남,2327,2022,5
2022-05,전북,107,2022,5
2022-05,제주,1119,2022,5
2022-05,충남,1386,2022,5
2022-05,충북,1088,2022,5
2022-06,강원,1303,2022,6
2022-06,경기,3319,2022,6
2022-06,경남,2044,2022,6
2022-06,경북,4823,2022,6
2022-06,광주,198,2022,6
2022-06,대구,6718,2022,6
2022-06,대전,523,2022,6
2022-06,부산,1267,2022,6
2022-06,서울,719,2022,6
2022-06,세종,12,2022,6
2022-06,울산,627,2022,6
2022-06,인천,418,2022,6
2022-06,전남,2585,2022,6
2022-06,전북,103,2022,6
2022-06,제주,1063,2022,6
2022-06,충남,1326,2022,6
2022-06,충북,862,2022,6
2022-07,강원,1239,2022,7
2022-07,경기,3393,2022,7
2022-07,경남,2238,2022,7
2022-07,경북,6517,2022,7
2022-07,광주,198,2022,7
2022-07,대구,7523,2022,7
2022-07,대전,509,2022,7
2022-07,부산,1503,2022,7
2022-07,서울,592,2022,7
2022-07,세종,10,2022,7
2022-07,울산,788,2022,7
2022-07,인천,544,2022,7
2022-07,전남,2534,2022,7
2022-07,전북,178,2022,7
2022-07,제주,1227,2022,7
2022-07,충남,1406,2022,7
2022-07,충북,885,2022,7
2022-08,강원,1348,2022,8
2022-08,경기,3180,2022,8
2022-08,경남,2042,2022,8
2022-08,경북,6693,2022,8
2022-08,광주,198,2022,8
2022-08,대구,8301,2022,8
2022-08,대전,668,2022,8
2022-08,부산,1799,2022,8
2022-08,서울,610,2022,8
2022-08,세종,8,2022,8
2022-08,울산,775,2022,8
2022-08,인천,1222,2022,8
2022-08,전남,2503,2022,8
2022-08,전북,157,2022,8
2022-08,제주,1213,2022,8
2022-08,충남,1386,2022,8
2022-08,충북,619,2022,8
2022-09,강원,1262,2022,9
2022-09,경기,5553,2022,9
2022-09,경남,2401,2022,9
2022-09,경북,6520,2022,9
2022-09,광주,163,2022,9
2022-09,대구,10539,2022,9
2022-09,대전,1430,2022,9
2022-09,부산,1973,2022,9
2022-09,서울,719,2022,9
2022-09,세종,5,2022,9
2022-09,울산,1426,2022,9
2022-09,인천,1541,2022,9
2022-09,전남,2627,2022,9
2022-09,전북,621,2022,9
2022-09,제주,1299,2022,9
2022-09,충남,2418,2022,9
2022-09,충북,1107,2022,9
2022-10,강원,2287,2022,10
2022-10,경기,5080,2022,10
2022-10,경남,4176,2022,10
2022-10,경북,6369,2022,10
2022-10,광주,161,2022,10
2022-10,대구,10830,2022,10
2022-10,대전,1374,2022,10
2022-10,부산,2514,2022,10
2022-10,서울,866,2022,10
2022-10,세종,6,2022,10
2022-10,울산,1414,2022,10
2022-10,인천,1666,2022,10
2022-10,전남,2797,2022,10
2022-10,전북,1383,2022,10
2022-10,제주,1722,2022,10
2022-10,충남,2840,2022,10
2022-10,충북,1732,2022,10
2022-11,강원,2365,2022,11
2022-11,경기,7037,2022,11
2022-11,경남,4076,2022,11
2022-11,경북,7667,2022,11
2022-11,광주,161,2022,11
2022-11,대구,11700,2022,11
2022-11,대전,1853,2022,11
2022-11,부산,2574,2022,11
2022-11,서울,865,2022,11
2022-11,세종,6,2022,11
2022-11,울산,2999,2022,11
2022-11,인천,2471,2022,11
2022-11,전남,2925,2022,11
2022-11,전북,1951,2022,11
2022-11,제주,1699,2022,11
2022-11,충남,5046,2022,11
2022-11,충북,2632,2022,11
2022-12,강원,2648,2022,12
2022-12,경기,7588,2022,12
2022-12,경남,4600,2022,12
2022-12,경북,7674,2022,12
2022-12,광주,291,2022,12
2022-12,대구,13445,2022,12
2022-12,대전,3239,2022,12
2022-12,부산,2640,2022,12
2022-12,서울,953,2022,12
2022-12,세종,6,2022,12
2022-12,울산,3570,2022,12
2022-12,인천,2494,2022,12
2022-12,전남,3029,2022,12
2022-12,전북,2520,2022,12
2022-12,제주,1676,2022,12
2022-12,충남,8509,2022,12
2022-12,충북,3225,2022,12
2023-01,강원,3556,2023,1
2023-01,경기,8052,2023,1
2023-01,경남,4791,2023,1
2023-01,경북,9221,2023,1
2023-01,광주,262,2023,1
2023-01,대구,13565,2023,1
2023-01,대전,3025,2023,1
2023-01,부산,2646,2023,1
2023-01,서울,996,2023,1
2023-01,세종,6,2023,1
2023-01,울산,4253,2023,1
2023-01,인천,3209,2023,1
2023-01,전남,2884,2023,1
2023-01,전북,4086,2023,1
2023-01,제주,1780,2023,1
2023-01,충남,8653,2023,1
2023-01,충북,4374,2023,1
2023-02,강원,3340,2023,2
2023-02,경기,7288,2023,2
2023-02,경남,4627,2023,2
2023-02,경북,9074,2023,2
2023-02,광주,608,2023,2
2023-02,대구,13987,2023,2
2023-02,대전,2698,2023,2
2023-02,부산,2535,2023,2
2023-02,서울,2099,2023,2
2023-02,세종,157,2023,2
2023-02,울산,4211,2023,2
2023-02,인천,3154,2023,2
2023-02,전남,2869,2023,2
2023-02,전북,4018,2023,2
2023-02,제주,1929,2023,2
2023-02,충남,8456,2023,2
2023-02,충북,4388,2023,2
2023-03,강원,3048,2023,3
2023-03,경기,6385,2023,3
2023-03,경남,4595,2023,3
2023-03,경북,9016,2023,3
2023-03,광주,607,2023,3
2023-03,대구,13199,2023,3
2023-03,대전,2739,2023,3
2023-03,부산,2526,2023,3
2023-03,서울,1084,2023,3
2023-03,세종,157,2023,3
2023-03,울산,4134,2023,3
2023-03,인천,3565,2023,3
2023-03,전남,2819,2023,3
2023-03,전북,3971,2023,3
2023-03,제주,1916,2023,3
2023-03,충남,8036,2023,3
2023-03,충북,4307,2023,3
2023-04,강원,2887,2023,4
2023-04,경기,7480,2023,4
2023-04,경남,4414,2023,4
2023-04,경북,8878,2023,4
2023-04,광주,560,2023,4
2023-04,대구,13028,2023,4
2023-04,대전,2498,2023,4
2023-04,부산,2624,2023,4
2023-04,서울,1058,2023,4
2023-04,세종,156,2023,4
2023-04,울산,4125,2023,4
2023-04,인천,3071,2023,4
2023-04,전남,3029,2023,4
2023-04,전북,3903,2023,4
2023-04,제주,1966,2023,4
2023-04,충남,7508,2023,4
2023-04,충북,4180,2023,4
2023-05,강원,2586,2023,5
2023-05,경기,6958,2023,5
2023-05,경남,4227,2023,5
2023-05,경북,8639,2023,5
2023-05,광주,556,2023,5
2023-05,대구,12733,2023,5
2023-05,대전,2026,2023,5
2023-05,부산,2892,2023,5
2023-05,서울,1144,2023,5
2023-05,세종,114,2023,5
2023-05,울산,4077,2023,5
2023-05,인천,2697,2023,5
2023-05,전남,3021,2023,5
2023-05,전북,4015,2023,5
2023-05,제주,1961,2023,5
2023-05,충남,7131,2023,5
2023-05,충북,4088,2023,5
2023-06,강원,2461,2023,6
2023-06,경기,7226,2023,6
2023-06,경남,4076,2023,6
2023-06,경북,8276,2023,6
2023-06,광주,643,2023,6
2023-06,대구,11409,2023,6
2023-06,대전,1729,2023,6
2023-06,부산,3107,2023,6
2023-06,서울,1181,2023,6
2023-06,세종,86,2023,6
2023-06,울산,3551,2023,6
2023-06,인천,2152,2023,6
2023-06,전남,3560,2023,6
2023-06,전북,4004,2023,6
2023-06,제주,1954,2023,6
2023-06,충남,7023,2023,6
2023-06,충북,3950,2023,6
2023-07,강원,3324,2023,7
2023-07,경기,6541,2023,7
2023-07,경남,3928,2023,7
2023-07,경북,7834,2023,7
2023-07,광주,698,2023,7
2023-07,대구,11180,2023,7
2023-07,대전,1458,2023,7
2023-07,부산,2258,2023,7
2023-07,서울,1081,2023,7
2023-07,세종,77,2023,7
2023-07,울산,2909,2023,7
2023-07,인천,1212,2023,7
2023-07,전남,3517,2023,7
2023-07,전북,3767,2023,7
2023-07,제주,2358,2023,7
2023-07,충남,7066,2023,7
2023-07,충북,3879,2023,7
2023-08,강원,3728,2023,8
2023-08,경기,5401,2023,8
2023-08,경남,4593,2023,8
2023-08,경북,8199,2023,8
2023-08,광주,573,2023,8
2023-08,대구,10779,2023,8
2023-08,대전,1177,2023,8
2023-08,부산,2327,2023,8
2023-08,서울,976,2023,8
2023-08,세종,127,2023,8
2023-08,울산,3069,2023,8
2023-08,인천,1299,2023,8
2023-08,전남,3591,2023,8
2023-08,전북,3512,2023,8
2023-08,제주,2422,2023,8
2023-08,충남,6234,2023,8
2023-08,충북,3804,2023,8
2023-09,강원,3958,2023,9
2023-09,경기,4971,2023,9
2023-09,경남,4376,2023,9
2023-09,경북,7680,2023,9
2023-09,광주,573,2023,9
2023-09,대구,10501,2023,9
2023-09,대전,918,2023,9
2023-09,부산,2235,2023,9
2023-09,서울,914,2023,9
2023-09,세종,127,2023,9
2023-09,울산,2990,2023,9
2023-09,인천,1787,2023,9
2023-09,전남,3600,2023,9
2023-09,전북,3366,2023,9
2023-09,제주,2412,2023,9
2023-09,충남,5814,2023,9
2023-09,충북,3584,2023,9
2023-10,강원,3861,2023,10
2023-10,경기,4726,2023,10
2023-10,경남,4188,2023,10
2023-10,경북,7376,2023,10
2023-10,광주,568,2023,10
2023-10,대구,10376,2023,10
2023-10,대전,799,2023,10
2023-10,부산,2277,2023,10
2023-10,서울,908,2023,10
2023-10,세종,126,2023,10
2023-10,울산,3111,2023,10
2023-10,인천,1693,2023,10
2023-10,전남,3585,2023,10
2023-10,전북,3227,2023,10
2023-10,제주,2523,2023,10
2023-10,충남,5324,2023,10
2023-10,충북,3631,2023,10
2023-11,강원,3861,2023,11
2023-11,경기,4823,2023,11
2023-11,경남,4068,2023,11
2023-11,경북,6859,2023,11
2023-11,광주,604,2023,11
2023-11,대구,10328,2023,11
2023-11,대전,747,2023,11
2023-11,부산,2534,2023,11
2023-11,서울,877,2023,11
2023-11,세종,125,2023,11
2023-11,울산,3069,2023,11
2023-11,인천,1298,2023,11
2023-11,전남,3774,2023,11
2023-11,전북,3131,2023,11
2023-11,제주,2510,2023,11
2023-11,충남,5807,2023,11
2023-11,충북,3510,2023,11
2023-12,강원,4001,2023,12
2023-12,경기,5803,2023,12
2023-12,경남,3682,2023,12
2023-12,경북,8862,2023,12
2023-12,광주,596,2023,12
2023-12,대구,10245,2023,12
2023-12,대전,894,2023,12
2023-12,부산,2997,2023,12
2023-12,서울,958,2023,12
2023-12,세종,122,2023,12
2023-12,울산,2941,2023,12
2023-12,인천,3270,2023,12
2023-12,전남,3618,2023,12
2023-12,전북,3075,2023,12
2023-12,제주,2499,2023,12
2023-12,충남,5484,2023,12
2023-12,충북,3442,2023,12
2024-01,강원,3996,2024,1
2024-01,경기,6069,2024,1
2024-01,경남,3727,2024,1
2024-01,경북,9299,2024,1
2024-01,광주,860,2024,1
2024-01,대구,10124,2024,1
2024-01,대전,1112,2024,1
2024-01,부산,3372,2024,1
2024-01,서울,997,2024,1
2024-01,세종,120,2024,1
2024-01,울산,2725,2024,1
2024-01,인천,3094,2024,1
2024-01,전남,3625,2024,1
2024-01,전북,3438,2024,1
2024-01,제주,2486,2024,1
2024-01,충남,5436,2024,1
2024-01,충북,3275,2024,1
2024-02,강원,3814,2024,2
2024-02,경기,8095,2024,2
2024-02,경남,3733,2024,2
2024-02,경북,9158,2024,2
2024-02,광주,904,2024,2
2024-02,대구,9927,2024,2
2024-02,대전,1444,2024,2
2024-02,부산,3149,2024,2
2024-02,서울,1018,2024,2
2024-02,세종,119,2024,2
2024-02,울산,2713,2024,2
2024-02,인천,2843,2024,2
2024-02,전남,3716,2024,2
2024-02,전북,3342,2024,2
2024-02,제주,2485,2024,2
2024-02,충남,5204,2024,2
2024-02,충북,3210,2024,2
2024-03,강원,3748,2024,3
2024-03,경기,8340,2024,3
2024-03,경남,3872,2024,3
2024-03,경북,9561,2024,3
2024-03,광주,1286,2024,3
2024-03,대구,9814,2024,3
2024-03,대전,1339,2024,3
2024-03,부산,3222,2024,3
2024-03,서울,968,2024,3
2024-03,세종,112,2024,3
2024-03,울산,2640,2024,3
2024-03,인천,2669,2024,3
2024-03,전남,3701,2024,3
2024-03,전북,3259,2024,3
2024-03,제주,2485,2024,3
2024-03,충남,4933,2024,3
2024-03,충북,3015,2024,3
2024-04,강원,3747,2024,4
2024-04,경기,9459,2024,4
2024-04,경남,4746,2024,4
2024-04,경북,9197,2024,4
2024-04,광주,1721,2024,4
2024-04,대구,9667,2024,4
2024-04,대전,1317,2024,4
2024-04,부산,4566,2024,4
2024-04,서울,936,2024,4
2024-04,세종,105,2024,4
2024-04,울산,3159,2024,4
2024-04,인천,4260,2024,4
2024-04,전남,3685,2024,4
2024-04,전북,3219,2024,4
2024-04,제주,2837,2024,4
2024-04,충남,5697,2024,4
2024-04,충북,3679,2024,4
2024-05,강원,3639,2024,5
2024-05,경기,8876,2024,5
2024-05,경남,4694,2024,5
2024-05,경북,8244,2024,5
2024-05,광주,1707,2024,5
2024-05,대구,9533,2024,5
2024-05,대전,2538,2024,5
2024-05,부산,5496,2024,5
2024-05,서울,974,2024,5
2024-05,세종,103,2024,5
2024-05,울산,2976,2024,5
2024-05,인천,4911,2024,5
2024-05,전남,3701,2024,5
2024-05,전북,3148,2024,5
2024-05,제주,2696,2024,5
2024-05,충남,5361,2024,5
2024-05,충북,3532,2024,5
2024-06,강원,4740,2024,6
2024-06,경기,9956,2024,6
2024-06,경남,5217,2024,6
2024-06,경북,7876,2024,6
2024-06,광주,1720,2024,6
2024-06,대구,9738,2024,6
2024-06,대전,3299,2024,6
2024-06,부산,5205,2024,6
2024-06,서울,959,2024,6
2024-06,세종,88,2024,6
2024-06,울산,2801,2024,6
2024-06,인천,4136,2024,6
2024-06,전남,3731,2024,6
2024-06,전북,3187,2024,6
2024-06,제주,2558,2024,6
2024-06,충남,5536,2024,6
2024-06,충북,3290,2024,6
2024-07,강원,5172,2024,7
2024-07,경기,10187,2024,7
2024-07,경남,5078,2024,7
2024-07,경북,7674,2024,7
2024-07,광주,1370,2024,7
2024-07,대구,10070,2024,7
2024-07,대전,2718,2024,7
2024-07,부산,5862,2024,7
2024-07,서울,953,2024,7
2024-07,세종,85,2024,7
2024-07,울산,2428,2024,7
2024-07,인천,2849,2024,7
2024-07,전남,3738,2024,7
2024-07,전북,3053,2024,7
2024-07,제주,2482,2024,7
2024-07,충남,5025,2024,7
2024-07,충북,3078,2024,7
2024-08,강원,4712,2024,8
2024-08,경기,9567,2024,8
2024-08,경남,4996,2024,8
2024-08,경북,7330,2024,8
2024-08,광주,1398,2024,8
2024-08,대구,9410,2024,8
2024-08,대전,2174,2024,8
2024-08,부산,5652,2024,8
2024-08,서울,946,2024,8
2024-08,세종,85,2024,8
2024-08,울산,2406,2024,8
2024-08,인천,2103,2024,8
2024-08,전남,3775,2024,8
2024-08,전북,2946,2024,8
2024-08,제주,2430,2024,8
2024-08,충남,4715,2024,8
2024-08,충북,2905,2024,8
2024-09,강원,4557,2024,9
2024-09,경기,9521,2024,9
2024-09,경남,5507,2024,9
2024-09,경북,7507,2024,9
2024-09,광주,1294,2024,9
2024-09,대구,8864,2024,9
2024-09,대전,1995,2024,9
2024-09,부산,4871,2024,9
2024-09,서울,969,2024,9
2024-09,세종,57,2024,9
2024-09,울산,2416,2024,9
2024-09,인천,3408,2024,9
2024-09,전남,3825,2024,9
2024-09,전북,2850,2024,9
2024-09,제주,2411,2024,9
2024-09,충남,4009,2024,9
2024-09,충북,2715,2024,9
2024-10,강원,4347,2024,10
2024-10,경기,9771,2024,10
2024-10,경남,5313,2024,10
2024-10,경북,7263,2024,10
2024-10,광주,1270,2024,10
2024-10,대구,8506,2024,10
2024-10,대전,1654,2024,10
2024-10,부산,5038,2024,10
2024-10,서울,917,2024,10
2024-10,세종,56,2024,10
2024-10,울산,2836,2024,10
2024-10,인천,3260,2024,10
2024-10,전남,3683,2024,10
2024-10,전북,2799,2024,10
2024-10,제주,2828,2024,10
2024-10,충남,3716,2024,10
2024-10,충북,2579,2024,10
2024-11,강원,4342,2024,11
2024-11,경기,10521,2024,11
2024-11,경남,5213,2024,11
2024-11,경북,7093,2024,11
2024-11,광주,1242,2024,11
2024-11,대구,8175,2024,11
2024-11,대전,1580,2024,11
2024-11,부산,4900,2024,11
2024-11,서울,931,2024,11
2024-11,세종,56,2024,11
2024-11,울산,2711,2024,11
2024-11,인천,3042,2024,11
2024-11,전남,3631,2024,11
2024-11,전북,2821,2024,11
2024-11,제주,2851,2024,11
2024-11,충남,3646,2024,11
2024-11,충북,2391,2024,11
2024-12,강원,4408,2024,12
2024-12,경기,12954,2024,12
2024-12,경남,5347,2024,12
2024-12,경북,6987,2024,12
2024-12,광주,1242,2024,12
2024-12,대구,8807,2024,12
2024-12,대전,2319,2024,12
2024-12,부산,4720,2024,12
2024-12,서울,957,2024,12
2024-12,세종,61,2024,12
2024-12,울산,4131,2024,12
2024-12,인천,3086,2024,12
2024-12,전남,3598,2024,12
2024-12,전북,2743,2024,12
2024-12,제주,2807,2024,12
2024-12,충남,3814,2024,12
2024-12,충북,2192,2024,12
2025-01,강원,4197,2025,1
2025-01,경기,15135,2025,1
2025-01,경남,5203,2025,1
2025-01,경북,6913,2025,1
2025-01,광주,1234,2025,1
2025-01,대구,8742,2025,1
2025-01,대전,2095,2025,1
2025-01,부산,4526,2025,1
2025-01,서울,1352,2025,1
2025-01,세종,57,2025,1
2025-01,울산,3943,2025,1
2025-01,인천,3261,2025,1
2025-01,전남,3447,2025,1
2025-01,전북,3425,2025,1
2025-01,제주,2674,2025,1
2025-01,충남,3929,2025,1
2025-01,충북,2491,2025,1
2025-02,강원,4045,2025,2
2025-02,경기,13950,2025,2
2025-02,경남,5088,2025,2
2025-02,경북,5881,2025,2
2025-02,광주,1369,2025,2
2025-02,대구,9051,2025,2
2025-02,대전,2001,2025,2
2025-02,부산,4565,2025,2
2025-02,서울,1002,2025,2
2025-02,세종,55,2025,2
2025-02,울산,3811,2025,2
2025-02,인천,2648,2025,2
2025-02,전남,3391,2025,2
2025-02,전북,3265,2025,2
2025-02,제주,2614,2025,2
2025-02,충남,4921,2025,2
2025-02,충북,2404,2025,2
2025-03,강원,3953,2025,3
2025-03,경기,13527,2025,3
2025-03,경남,4811,2025,3
2025-03,경북,5920,2025,3
2025-03,광주,1366,2025,3
2025-03,대구,9177,2025,3
2025-03,대전,1811,2025,3
2025-03,부산,4489,2025,3
2025-03,서울,942,2025,3
2025-03,세종,58,2025,3
2025-03,울산,3726,2025,3
2025-03,인천,2059,2025,3
2025-03,전남,3903,2025,3
2025-03,전북,3228,2025,3
2025-03,제주,2561,2025,3
2025-03,충남,5084,2025,3
2025-03,충북,2305,2025,3
2025-04,강원,3855,2025,4
2025-04,경기,12941,2025,4
2025-04,경남,4757,2025,4
2025-04,경북,5849,2025,4
2025-04,광주,1298,2025,4
2025-04,대구,9065,2025,4
2025-04,대전,2105,2025,4
2025-04,부산,4709,2025,4
2025-04,서울,943,2025,4
2025-04,세종,57,2025,4
2025-04,울산,3505,2025,4
2025-04,인천,2021,2025,4
2025-04,전남,3815,2025,4
2025-04,전북,3336,2025,4
2025-04,제주,2534,2025,4
2025-04,충남,4817,2025,4
2025-04,충북,2186,2025,4
2025-05,강원,3783,2025,5
2025-05,경기,12155,2025,5
2025-05,경남,5363,2025,5
2025-05,경북,5732,2025,5
2025-05,광주,1298,2025,5
2025-05,대구,8586,2025,5
2025-05,대전,1794,2025,5
2025-05,부산,5420,2025,5
2025-05,서울,989,2025,5
2025-05,세종,58,2025,5
2025-05,울산,3140,2025,5
2025-05,인천,2162,2025,5
2025-05,전남,3786,2025,5
2025-05,전북,3124,2025,5
2025-05,제주,2522,2025,5
2025-05,충남,4724,2025,5
2025-05,충북,2042,2025,5
2025-06,강원,3526,2025,6
