시군구코드,시군구,시도코드,시도,연도,총인구,남자인구,여자인구,20대,남_20대,여_20대,30대,남_30대,여_30대,40대,남_40대,여_40대,50대이상,남_50대이상,여_50대이상
52111,전주완산구,52,전북,2020,339718,165413,174305,49504,25620,23884,39993,20269,19724,53471,25552,27919,135712,62340,73372
52111,전주완산구,52,전북,2021,335804,163494,172310,48640,25258,23382,39088,19786,19302,51369,24636,26733,139040,63926,75114
52111,전주완산구,52,전북,2022,332573,161835,170738,46623,24277,22346,38453,19623,18830,50088,24028,26060,142121,65280,76841
52111,전주완산구,52,전북,2023,327178,158979,168199,44382,22988,21394,37398,19238,18160,47979,23167,24812,145047,66495,78552
52111,전주완산구,52,전북,2024,321910,156079,165831,41762,21631,20131,36760,18949,17811,45656,22102,23554,148050,67723,80327
52180,정읍시,52,전북,2011,120466,59639,60827,12602,6961,5641,14699,7771,6928,17958,9738,8220,50483,22414,28069
52180,정읍시,52,전북,2012,119392,59092,60300,12163,6667,5496,14090,7402,6688,17939,9772,8167,51264,22891,28373
52180,정읍시,52,전북,2013,118328,58508,59820,11864,6451,5413,13306,6990,6316,18032,9764,8268,52071,23367,28704
52180,정읍시,52,전북,2014,117183,57922,59261,11774,6408,5366,12363,6532,5831,18049,9779,8270,52923,23774,29149
52180,정읍시,52,전북,2015,115977,57335,58642,11595,6335,5260,11700,6187,5513,17531,9471,8060,54013,24378,29635
52180,정읍시,52,전북,2016,115173,57008,58165,11716,6423,5293,11281,5960,5321,17080,9210,7870,54868,24901,29967
52180,정읍시,52,전북,2017,113776,56365,57411,11532,6264,5268,10664,5655,5009,16630,8947,7683,55760,25487,30273
52180,정읍시,52,전북,2018,112169,55529,56640,11299,6127,5172,10121,5383,4738,16002,8551,7451,56612,26014,30598
52180,정읍시,52,전북,2019,110541,54736,55805,10928,5957,4971,9455,5033,4422,15430,8157,7273,57556,26609,30947
52180,정읍시,52,전북,2020,108508,53791,54717,10604,5848,4756,8867,4716,4151,14824,7794,7030,58179,27036,31143
52180,정읍시,52,전북,2021,106487,52892,53595,10199,5670,4529,8394,4497,3897,14043,7360,6683,58754,27473,31281
52180,정읍시,52,전북,2022,105081,52272,52809,9817,5504,4313,8092,4328,3764,13518,7090,6428,59407,27931,31476
52180,정읍시,52,전북,2023,103620,51624,51996,9275,5202,4073,7822,4150,3672,12900,6762,6138,60032,28425,31607
52180,정읍시,52,전북,2024,102127,50997,51130,8681,4930,3751,7783,4166,3617,12101,6319,5782,60634,28824,31810
52720,진안군,52,전북,2011,28473,14330,14143,2676,1445,1231,3086,1728,1358,3729,2169,1560,14095,6391,7704
52720,진안군,52,전북,2012,26963,13551,13412,2319,1265,1054,2835,1556,1279,3450,2080,1370,14058,6406,7652
52720,진안군,52,전북,2013,26703,13404,13299,2183,1194,989,2667,1441,1226,3445,2070,1375,14311,6557,7754
52720,진안군,52,전북,2014,26474,13286,13188,2115,1161,954,2502,1328,1174,3472,2084,1388,14506,6680,7826
52720,진안군,52,전북,2015,26203,13116,13087,2057,1107,950,2313,1217,1096,3349,2009,1340,14657,6800,7857
52720,진안군,52,전북,2016,26069,13037,13032,2092,1136,956,2146,1104,1042,3284,1940,1344,14880,6971,7909
52720,진안군,52,전북,2017,26271,13149,13122,2120,1131,989,2061,1047,1014,3246,1892,1354,15287,7211,8076
52720,진안군,52,전북,2018,25963,13030,12933,2048,1105,943,1973,980,993,3046,1789,1257,15557,7407,8150
52720,진안군,52,전북,2019,25697,12966,12731,2049,1153,896,1830,889,941,2898,1698,1200,15790,7606,8184
52720,진안군,52,전북,2020,25394,12832,12562,1969,1127,842,1635,791,844,2748,1601,1147,16086,7799,8287
52720,진안군,52,전북,2021,24987,12667,12320,1810,1032,778,1507,743,764,2536,1475,1061,16368,7988,8380
52720,진안군,52,전북,2022,24550,12496,12054,1676,976,700,1412,692,720,2348,1349,999,16558,8164,8394
52720,진안군,52,전북,2023,24465,12497,11968,1622,936,686,1396,681,715,2223,1272,951,16739,8318,8421
52720,진안군,52,전북,2024,24161,12352,11809,1556,901,655,1352,663,689,2077,1166,911,16842,8433,8409
50130,서귀포시,50,제주,2011,153366,77279,76087,17028,8921,8107,20467,11161,9306,26065,14312,11753,55525,25088,30437
50130,서귀포시,50,제주,2012,154057,77625,76432,16564,8741,7823,20101,10892,9209,26194,14364,11830,57730,26296,31434
50130,서귀포시,50,제주,2013,155641,78475,77166,16727,8827,7900,19706,10644,9062,26309,14448,11861,60132,27627,32505
50130,서귀포시,50,제주,2014,158512,80075,78437,17137,9057,8080,19633,10494,9139,26798,14773,12025,62723,29082,33641
50130,서귀포시,50,제주,2015,164519,83205,81314,17830,9434,8396,20055,10473,9582,27908,15465,12443,66167,30923,35244
50130,서귀포시,50,제주,2016,170932,86568,84364,18572,9847,8725,20726,10775,9951,28714,15820,12894,69841,32981,36860
50130,서귀포시,50,제주,2017,178383,90358,88025,19945,10569,9376,21436,11074,10362,29899,16361,13538,73530,34980,38550
50130,서귀포시,50,제주,2018,181245,91745,89500,20164,10680,9484,21517,11026,10491,29810,16301,13509,76377,36494,39883
50130,서귀포시,50,제주,2019,181584,91812,89772,19571,10416,9155,20598,10454,10144,29866,16182,13684,78896,37882,41014
50130,서귀포시,50,제주,2020,182169,92021,90148,19150,10255,8895,19869,10017,9852,29464,15772,13692,81726,39386,42340
50130,서귀포시,50,제주,2021,183663,92683,90980,18667,10063,8604,19526,9759,9767,29415,15514,13901,84259,40788,43471
50130,서귀포시,50,제주,2022,184770,93086,91684,18029,9807,8222,18915,9386,9529,29450,15338,14112,86972,42283,44689
50130,서귀포시,50,제주,2023,183598,92415,91183,16993,9303,7690,18227,9116,9111,28888,14873,14015,88984,43309,45675
50130,서귀포시,50,제주,2024,182020,91580,90440,15987,8808,7179,17748,8941,8807,27872,14190,13682,90830,44365,46465
50110,제주시,50,제주,2011,422790,210873,211917,50520,26343,24177,65857,33160,32697,75303,38593,36710,121058,54965,66093
50110,제주시,50,제주,2012,429656,214588,215068,50494,26564,23930,65483,33061,32422,77115,39517,37598,127007,58117,68890
50110,제주시,50,제주,2013,438165,219029,219136,51624,27176,24448,65087,32915,32172,79032,40454,38578,133328,61426,71902
50110,제주시,50,제주,2014,448834,224581,224253,53746,28241,25505,65335,32964,32371,81089,41654,39435,140020,64938,75082
50110,제주시,50,제주,2015,459876,230223,229653,55735,29287,26448,65756,33295,32461,82734,42354,40380,147714,68939,78775
50110,제주시,50,제주,2016,470665,235977,234688,58001,30495,27506,66183,33434,32749,83716,42937,40779,155845,73365,82480
50110,제주시,50,제주,2017,478700,240465,238235,59806,31489,28317,65876,33438,32438,84570,43465,41105,163038,77166,85872
50110,제주시,50,제주,2018,485946,243974,241972,61550,32399,29151,66210,33511,32699,83552,42849,40703,170573,81109,89464
50110,제주시,50,제주,2019,489405,245533,243872,62584,33036,29548,64232,32618,31614,83225,42381,40844,177604,84636,92968
50110,제주시,50,제주,2020,492466,246588,245878,63596,33453,30143,62686,31771,30915,82912,42197,40715,184274,87822,96452
50110,제주시,50,제주,2021,493096,246494,246602,62256,32756,29500,61500,30996,30504,81836,41482,40354,190944,91227,99717
50110,제주시,50,제주,2022,493389,246504,246885,59691,31445,28246,60624,30746,29878,81548,41292,40256,197251,94374,102877
50110,제주시,50,제주,2023,491654,245561,246093,57044,30145,26899,59940,30497,29443,79832,40458,39374,203472,97421,106051
50110,제주시,50,제주,2024,488348,243675,244673,54022,28568,25454,59840,30547,29293,77346,38990,38356,208705,100137,108568
44250,계룡시,44,충남,2011,42942,21321,21621,4497,2413,2084,6962,3259,3703,8890,4464,4426,9459,4301,5158
44250,계룡시,44,충남,2012,41550,20633,20917,4365,2363,2002,6334,2953,3381,8726,4362,4364,9789,4497,5292
44250,계룡시,44,충남,2013,40957,20304,20653,4344,2352,1992,5968,2793,3175,8662,4310,4352,10108,4667,5441
44250,계룡시,44,충남,2014,40552,20118,20434,4353,2345,2008,5593,2651,2942,8611,4251,4360,10516,4873,5643
44250,계룡시,44,충남,2015,41730,20703,21027,4545,2509,2036,5667,2689,2978,8795,4324,4471,11100,5177,5923
44250,계룡시,44,충남,2016,42634,21148,21486,4750,2597,2153,5567,2649,2918,8928,4361,4567,11768,5551,6217
44250,계룡시,44,충남,2017,43967,21834,22133,4974,2736,2238,5526,2664,2862,9102,4431,4671,12674,5974,6700
44250,계룡시,44,충남,2018,43731,21674,22057,4982,2727,2255,5258,2533,2725,8825,4301,4524,13366,6287,7079
44250,계룡시,44,충남,2019,42971,21338,21633,4965,2763,2202,4816,2348,2468,8479,4119,4360,14004,6596,7408
44250,계룡시,44,충남,2020,42822,21343,21479,4903,2731,2172,4611,2300,2311,8393,4078,4315,14752,6965,7787
44250,계룡시,44,충남,2021,43331,21563,21768,4871,2697,2174,4650,2336,2314,8215,3986,4229,15619,7393,8226
44250,계룡시,44,충남,2022,44475,22166,22309,4753,2662,2091,4868,2516,2352,8339,4007,4332,16569,7850,8719
44250,계룡시,44,충남,2023,46667,23294,23373,4907,2751,2156,5418,2798,2620,8493,4118,4375,17803,8436,9367
44250,계룡시,44,충남,2024,46540,23219,23321,4744,2670,2074,5393,2799,2594,8168,3942,4226,18548,8783,9765
44150,공주시,44,충남,2011,124748,62989,61759,15171,8358,6813,15296,8104,7192,19247,10138,9109,50393,23412,26981
44150,공주시,44,충남,2012,117298,59145,58153,13958,7723,6235,14314,7609,6705,17669,9269,8400,48822,22733,26089
44150,공주시,44,충남,2013,116369,58728,57641,13445,7501,5944,13862,7475,6387,17585,9212,8373,49845,23254,26591
44150,공주시,44,충남,2014,113621,57314,56307,13091,7361,5730,12793,6931,5862,16904,8878,8026,50772,23717,27055
44150,공주시,44,충남,2015,111261,55958,55303,12891,7192,5699,11936,6449,5487,16046,8479,7567,51788,24170,27618
44150,공주시,44,충남,2016,109931,55221,54710,12758,7093,5665,11437,6135,5302,15749,8337,7412,52397,24530,27867
44150,공주시,44,충남,2017,108432,54437,53995,12576,6966,5610,10866,5809,5057,15103,7951,7152,53416,25140,28276
44150,공주시,44,충남,2018,107581,53979,53602,12374,6830,5544,10585,5650,4935,14416,7616,6800,54568,25757,28811
44150,공주시,44,충남,2019,106474,53343,53131,12043,6626,5417,10114,5407,4707,13799,7284,6515,55583,26294,29289
44150,공주시,44,충남,2020,104545,52297,52248,11276,6231,5045,9489,5063,4426,13316,7039,6277,56532,26744,29788
44150,공주시,44,충남,2021,103145,51459,51686,10904,5913,4991,8926,4816,4110,12846,6768,6078,57254,27129,30125
44150,공주시,44,충남,2022,102571,51231,51340,10887,5876,5011,8564,4640,3924,12459,6536,5923,57858,27539,30319
44150,공주시,44,충남,2023,102104,50924,51180,10921,5754,5167,8314,4540,3774,11937,6275,5662,58608,27948,30660
44150,공주시,44,충남,2024,101285,50546,50739,10626,5451,5175,8303,4575,3728,11405,5995,5410,59066,28348,30718
44710,금산군,44,충남,2011,56030,28393,27637,5656,3194,2462,6484,3646,2838,7989,4498,3491,26098,11910,14188
44710,금산군,44,충남,2012,55715,28232,27483,5403,3052,2351,6321,3545,2776,7854,4427,3427,26629,12209,14420
44710,금산군,44,충남,2013,55441,28116,27325,5126,2928,2198,5984,3356,2628,7853,4406,3447,27140,12526,14614
44710,금산군,44,충남,2014,55166,27981,27185,5071,2875,2196,5623,3089,2534,7745,4405,3340,27764,12876,14888
44710,금산군,44,충남,2015,54879,27769,27110,4986,2825,2161,5359,2940,2419,7544,4285,3259,28319,13172,15147
44710,금산군,44,충남,2016,54612,27558,27054,4819,2700,2119,5083,2748,2335,7464,4247,3217,28886,13487,15399
44710,금산군,44,충남,2017,53894,27181,26713,4624,2628,1996,4722,2518,2204,7164,4071,3093,29379,13790,15589
44710,금산군,44,충남,2018,53222,26836,26386,4466,2563,1903,4436,2352,2084,6914,3917,2997,29747,14039,15708
44710,금산군,44,충남,2019,52257,26309,25948,4272,2450,1822,4128,2171,1957,6538,3657,2881,30036,14265,15771
44710,금산군,44,충남,2020,51413,25928,25485,4020,2309,1711,3765,1977,1788,6216,3442,2774,30558,14656,15902
44710,금산군,44,충남,2021,50477,25466,25011,3709,2152,1557,3362,1769,1593,5946,3262,2684,31042,14985,16057
44710,금산군,44,충남,2022,50092,25315,24777,3500,2022,1478,3186,1697,1489,5689,3100,2589,31578,15315,16263
44710,금산군,44,충남,2023,50093,25355,24738,3392,1952,1440,3136,1667,1469,5480,2987,2493,32142,15682,16460
44710,금산군,44,충남,2024,49615,25146,24469,3282,1893,1389,3067,1624,1443,5165,2751,2414,32329,15897,16432
44230,논산시,44,충남,2011,127533,63800,63733,14387,7931,6456,15477,8314,7163,18578,9914,8664,53551,24494,29057
44230,논산시,44,충남,2012,126653,63212,63441,14227,7762,6465,15179,8143,7036,18354,9806,8548,54607,25045,29562
44230,논산시,44,충남,2013,125844,62954,62890,13758,7507,6251,14715,7901,6814,18532,9929,8603,55513,25602,29911
44230,논산시,44,충남,2014,124784,62387,62397,13387,7290,6097,13920,7411,6509,18358,9874,8484,56732,26259,30473
44230,논산시,44,충남,2015,124232,62142,62090,13193,7246,5947,13443,7120,6323,17997,9744,8253,57777,26801,30976
44230,논산시,44,충남,2016,123213,61724,61489,13127,7304,5823,12884,6807,6077,17874,9674,8200,58547,27260,31287
44230,논산시,44,충남,2017,122240,61204,61036,12723,7040,5683,12453,6590,5863,17418,9400,8018,59657,27882,31775
44230,논산시,44,충남,2018,120230,60113,60117,12334,6847,5487,11928,6236,5692,16526,8888,7638,60511,28370,32141
44230,논산시,44,충남,2019,118842,59406,59436,11961,6696,5265,11453,6009,5444,15921,8518,7403,61460,28886,32574
44230,논산시,44,충남,2020,116675,58316,58359,11387,6377,5010,10764,5705,5059,15403,8161,7242,62083,29305,32778
44230,논산시,44,충남,2021,114483,57147,57336,10792,6016,4776,10191,5418,4773,14649,7743,6906,62689,29675,33014
44230,논산시,44,충남,2022,112617,56237,56380,10225,5760,4465,9854,5259,4595,14105,7491,6614,63127,29905,33222
44230,논산시,44,충남,2023,110423,55187,55236,9673,5414,4259,9286,4997,4289,13454,7126,6328,63535,30186,33349
44230,논산시,44,충남,2024,108529,54346,54183,8938,4988,3950,9185,4965,4220,12689,6673,6016,64004,30612,33392
44270,당진시,44,충남,2012,155104,80427,74677,17403,9668,7735,25572,14107,11465,23979,13457,10522,54510,25690,28820
44270,당진시,44,충남,2013,159615,82925,76690,17560,9814,7746,26279,14493,11786,25177,14108,11069,56149,26647,29502
44270,당진시,44,충남,2014,162844,84963,77881,17946,10190,7756,26445,14586,11859,25791,14497,11294,57990,27756,30234
44270,당진시,44,충남,2015,165122,86454,78668,18064,10304,7760,26384,14607,11777,25919,14634,11285,60055,28923,31132
44270,당진시,44,충남,2016,166630,87388,79242,18108,10369,7739,26218,14601,11617,26242,14713,11529,61688,29904,31784
44270,당진시,44,충남,2017,167439,88026,79413,17950,10347,7603,25690,14332,11358,26393,14824,11569,63577,30998,32579
44270,당진시,44,충남,2018,167770,88423,79347,17504,10080,7424,25148,14115,11033,26335,14791,11544,65512,32216,33296
44270,당진시,44,충남,2019,167042,88299,78743,16726,9703,7023,24078,13561,10517,26346,14802,11544,67454,33432,34022
44270,당진시,44,충남,2020,166249,88206,78043,16075,9376,6699,22827,13000,9827,26670,15023,11647,69429,34611,34818
44270,당진시,44,충남,2021,167092,88952,78140,15765,9252,6513,21689,12455,9234,27006,15165,11841,72236,36371,35865
44270,당진시,44,충남,2022,168253,89606,78647,15245,8909,6336,20844,11973,8871,27755,15576,12179,74606,37789,36817
44270,당진시,44,충남,2023,170302,90987,79315,14828,8806,6022,20560,11795,8765,28001,15734,12267,77429,39454,37975
44270,당진시,44,충남,2024,171931,92131,79800,14611,8670,5941,20538,11884,8654,27869,15598,12271,79786,40952,38834
44180,보령시,44,충남,2011,106421,53685,52736,11449,6460,4989,13827,7542,6285,16221,8733,7488,43833,19899,23934
44180,보령시,44,충남,2012,105559,53272,52287,10957,6257,4700,13365,7328,6037,15922,8597,7325,44941,20479,24462
44180,보령시,44,충남,2013,104938,53010,51928,10501,6029,4472,12909,7107,5802,16044,8723,7321,45719,20877,24842
44180,보령시,44,충남,2014,104321,52668,51653,10458,6014,4444,12239,6724,5515,15785,8585,7200,46855,21515,25340
44180,보령시,44,충남,2015,104754,52968,51786,10528,6022,4506,12039,6607,5432,15793,8655,7138,47972,22121,25851
44180,보령시,44,충남,2016,103873,52521,51352,10407,5990,4417,11497,6324,5173,15551,8456,7095,48819,22636,26183
44180,보령시,44,충남,2017,103198,52214,50984,10231,5911,4320,11131,6084,5047,15177,8275,6902,49759,23192,26567
44180,보령시,44,충남,2018,101990,51580,50410,10058,5828,4230,10685,5800,4885,14487,7921,6566,50767,23811,26956
44180,보령시,44,충남,2019,101114,51146,49968,9856,5719,4137,10069,5466,4603,14210,7773,6437,51774,24407,27367
44180,보령시,44,충남,2020,100229,50807,49422,9528,5598,3930,9461,5121,4340,13945,7650,6295,52863,25047,27816
44180,보령시,44,충남,2021,98408,49933,48475,9094,5348,3746,8848,4823,4025,13356,7290,6066,53451,25470,27981
44180,보령시,44,충남,2022,97157,49237,47920,8594,4982,3612,8436,4620,3816,12924,7065,5859,54186,25906,28280
44180,보령시,44,충남,2023,95772,48494,47278,7974,4545,3429,8068,4496,3572,12455,6786,5669,54838,26281,28557
44180,보령시,44,충남,2024,93780,47484,46296,7400,4231,3169,7708,4300,3408,11710,6362,5348,55304,26617,28687
44760,부여군,44,충남,2011,74004,36945,37059,7305,4174,3131,7177,4011,3166,9816,5220,4596,36950,16743,20207
44760,부여군,44,충남,2012,73259,36570,36689,7004,4014,2990,7005,3899,3106,9530,5154,4376,37505,17015,20490
44760,부여군,44,충남,2013,72547,36193,36354,6783,3864,2919,6678,3756,2922,9543,5186,4357,37855,17173,20682
44760,부여군,44,충남,2014,71754,35661,36093,6686,3795,2891,6262,3466,2796,9333,5112,4221,38392,17390,21002
44760,부여군,44,충남,2015,71143,35298,35845,6607,3744,2863,5922,3248,2674,9090,4983,4107,38960,17715,21245
44760,부여군,44,충남,2016,70187,34837,35350,6510,3697,2813,5660,3125,2535,8827,4834,3993,39323,17983,21340
44760,부여군,44,충남,2017,69086,34259,34827,6276,3577,2699,5389,2969,2420,8441,4625,3816,39692,18202,21490
44760,부여군,44,충남,2018,68078,33721,34357,6082,3476,2606,5136,2802,2334,8011,4382,3629,40117,18474,21643
44760,부여군,44,충남,2019,66740,33049,33691,5779,3335,2444,4747,2591,2156,7575,4131,3444,40424,18681,21743
44760,부여군,44,충남,2020,65354,32374,32980,5425,3136,2289,4402,2384,2018,7204,3928,3276,40725,18903,21822
44760,부여군,44,충남,2021,63774,31634,32140,5047,2899,2148,4103,2223,1880,6749,3677,3072,40778,19072,21706
44760,부여군,44,충남,2022,62343,30970,31373,4674,2688,1986,3818,2057,1761,6440,3503,2937,40727,19183,21544
44760,부여군,44,충남,2023,61046,30417,30629,4313,2500,1813,3648,1970,1678,6110,3353,2757,40748,19290,21458
44760,부여군,44,충남,2024,59550,29658,29892,3906,2244,1662,3531,1928,1603,5703,3134,2569,40583,19257,21326
44210,서산시,44,충남,2011,161489,82448,79041,17958,9953,8005,25171,13175,11996,26558,14297,12261,53154,24647,28507
44210,서산시,44,충남,2012,163315,83439,79876,17828,9958,7870,25133,13151,11982,26764,14417,12347,55221,25691,29530
44210,서산시,44,충남,2013,165837,84858,80979,18075,10226,7849,24967,13088,11879,27670,14893,12777,57074,26705,30369
44210,서산시,44,충남,2014,167611,85841,81770,18464,10506,7958,24526,12862,11664,27973,15016,12957,59126,27789,31337
44210,서산시,44,충남,2015,170099,87280,82819,19060,10938,8122,24346,12904,11442,28101,14966,13135,61541,29086,32455
44210,서산시,44,충남,2016,170788,87770,83018,19142,11035,8107,23754,12665,11089,28000,14874,13126,63665,30247,33418
44210,서산시,44,충남,2017,171678,88359,83319,19320,11092,8228,23262,12527,10735,27996,14845,13151,65741,31386,34355
44210,서산시,44,충남,2018,174162,89793,84369,19544,11242,8302,23303,12626,10677,27839,14837,13002,68627,32878,35749
44210,서산시,44,충남,2019,174690,90348,84342,19278,11288,7990,22847,12435,10412,27544,14683,12861,71199,34307,36892
44210,서산시,44,충남,2020,175591,91399,84192,19277,11408,7869,22123,12265,9858,27814,14892,12922,73679,35745,37934
44210,서산시,44,충남,2021,176645,92122,84523,18885,11297,7588,21597,12055,9542,27812,14839,12973,76485,37346,39139
44210,서산시,44,충남,2022,176413,92011,84402,18283,11038,7245,20897,11738,9159,27603,14687,12916,78683,38522,40161
44210,서산시,44,충남,2023,176011,92112,83899,17500,10670,6830,20495,11690,8805,26985,14332,12653,81254,40034,41220
44210,서산시,44,충남,2024,174445,91328,83117,16570,10113,6457,20027,11518,8509,26030,13874,12156,83356,41153,42203
44770,서천군,44,충남,2011,59541,29285,30256,5653,3198,2455,5868,3231,2637,7900,4383,3517,30495,13462,17033
44770,서천군,44,충남,2012,58920,29041,29879,5318,3009,2309,5707,3175,2532,7681,4253,3428,30975,13788,17187
44770,서천군,44,충남,2013,58441,28754,29687,5193,2940,2253,5470,3027,2443,7585,4207,3378,31394,14020,17374
44770,서천군,44,충남,2014,57713,28392,29321,5042,2849,2193,5130,2851,2279,7469,4148,3321,31681,14196,17485
44770,서천군,44,충남,2015,56910,28039,28871,4895,2771,2124,4892,2726,2166,7263,4037,3226,31908,14425,17483
44770,서천군,44,충남,2016,56012,27539,28473,4761,2676,2085,4600,2543,2057,7098,3917,3181,32074,14585,17489
44770,서천군,44,충남,2017,55175,27176,27999,4569,2571,1998,4354,2410,1944,6829,3788,3041,32360,14805,17555
44770,서천군,44,충남,2018,53922,26620,27302,4331,2516,1815,4087,2271,1816,6459,3596,2863,32463,14901,17562
44770,서천군,44,충남,2019,52805,26110,26695,4151,2416,1735,3776,2096,1680,6134,3398,2736,32575,15055,17520
44770,서천군,44,충남,2020,51866,25614,26252,3877,2247,1630,3465,1939,1526,5844,3205,2639,32887,15258,17629
44770,서천군,44,충남,2021,50745,25081,25664,3612,2117,1495,3196,1781,1415,5409,2923,2486,33085,15484,17601
44770,서천군,44,충남,2022,49964,24709,25255,3428,2002,1426,2985,1645,1340,5205,2842,2363,33166,15588,17578
44770,서천군,44,충남,2023,49116,24257,24859,3148,1828,1320,2953,1640,1313,4909,2665,2244,33237,15657,17580
44770,서천군,44,충남,2024,48204,23879,24325,2985,1720,1265,2834,1586,1248,4593,2518,2075,33260,15741,17519
44200,아산시,44,충남,2011,274523,139635,134888,37131,18246,18885,52984,28637,24347,43826,24035,19791,70685,32879,37806
44200,아산시,44,충남,2012,280490,143069,137421,36279,17807,18472,54396,29309,25087,45148,24818,20330,74173,34838,39335
44200,아산시,44,충남,2013,287073,146565,140508,36001,17766,18235,55081,29604,25477,47465,25987,21478,77222,36427,40795
44200,아산시,44,충남,2014,293954,150506,143448,36088,18171,17917,55535,29808,25727,49191,26862,22329,80957,38431,42526
44200,아산시,44,충남,2015,297737,152634,145103,35679,18267,17412,54869,29432,25437,50145,27242,22903,84826,40467,44359
44200,아산시,44,충남,2016,302929,155692,147237,35464,18586,16878,54475,29057,25418,51726,28025,23701,89091,42809,46282
44200,아산시,44,충남,2017,311453,160483,150970,36205,19338,16867,54949,29273,25676,53755,29162,24593,93996,45307,48689
44200,아산시,44,충남,2018,312822,161546,151276,36299,19745,16554,53379,28327,25052,54013,29463,24550,98261,47590,50671
44200,아산시,44,충남,2019,314395,162694,151701,36158,19871,16287,51021,27077,23944,54932,29970,24962,102868,50091,52777
44200,아산시,44,충남,2020,316129,164115,152014,36591,20331,16260,48420,25895,22525,56301,30589,25712,107411,52658,54753
44200,아산시,44,충남,2021,324580,168881,155699,37503,20910,16593,48272,25783,22489,58246,31589,26657,113517,56125,57392
44200,아산시,44,충남,2022,334539,174333,160206,37614,21059,16555,48659,26002,22657,61134,33009,28125,118938,59134,59804
44200,아산시,44,충남,2023,345796,180223,165573,38027,21269,16758,50783,27109,23674,62699,33817,28882,125111,62432,62679
44200,아산시,44,충남,2024,355014,185092,169922,38821,21685,17136,52189,27984,24205,63616,34281,29335,131153,65575,65578
44810,예산군,44,충남,2011,86421,43335,43086,9314,5264,4050,9665,5287,4378,12334,6610,5724,39849,18253,21596
44810,예산군,44,충남,2012,85876,43033,42843,8856,4951,3905,9443,5182,4261,12013,6504,5509,40829,18765,22064
44810,예산군,44,충남,2013,85205,42660,42545,8399,4688,3711,9010,4926,4084,12124,6646,5478,41508,19081,22427
44810,예산군,44,충남,2014,84919,42506,42413,8326,4642,3684,8567,4709,3858,12001,6579,5422,42539,19580,22959
44810,예산군,44,충남,2015,83484,41870,41614,8083,4533,3550,8024,4449,3575,11618,6444,5174,43139,19907,23232
44810,예산군,44,충남,2016,81339,40827,40512,7803,4400,3403,7312,4050,3262,11219,6276,4943,43528,20170,23358
44810,예산군,44,충남,2017,80338,40280,40058,7536,4233,3303,6961,3838,3123,10900,6075,4825,44126,20550,23576
44810,예산군,44,충남,2018,80083,40171,39912,7527,4234,3293,6794,3736,3058,10428,5794,4634,45012,21085,23927
44810,예산군,44,충남,2019,79238,39806,39432,7262,4093,3169,6463,3578,2885,9966,5517,4449,45667,21488,24179
44810,예산군,44,충남,2020,78084,39156,38928,6830,3841,2989,6130,3401,2729,9523,5229,4294,46314,21888,24426
44810,예산군,44,충남,2021,76801,38574,38227,6464,3697,2767,5766,3174,2592,9022,4909,4113,46789,22256,24533
44810,예산군,44,충남,2022,77385,38848,38537,6145,3504,2641,5939,3287,2652,9000,4837,4163,47602,22728,24874
44810,예산군,44,충남,2023,78354,39285,39069,5961,3350,2611,6233,3408,2825,8879,4738,4141,48464,23235,25229
44810,예산군,44,충남,2024,78772,39533,39239,5683,3194,2489,6523,3538,2985,8635,4630,4005,49115,23617,25498
44131,천안동남구,44,충남,2011,252942,127940,125002,34233,17470,16763,44167,22716,21451,44081,22807,21274,68817,32725,36092
44131,천안동남구,44,충남,2012,257908,130511,127397,33848,17372,16476,44634,22965,21669,44659,22967,21692,72889,34882,38007
44131,천안동남구,44,충남,2013,260575,131898,128677,34007,17589,16418,43771,22457,21314,45910,23644,22266,76071,36435,39636
44131,천안동남구,44,충남,2014,261768,132641,129127,34348,17906,16442,42553,21805,20748,46144,23846,22298,79492,38207,41285
44131,천안동남구,44,충남,2015,261474,132345,129129,34553,17990,16563,40953,21048,19905,45781,23532,22249,82700,39850,42850
44131,천안동남구,44,충남,2016,258919,131135,127784,34504,18024,16480,38741,19999,18742,45359,23262,22097,85234,41232,44002
44131,천안동남구,44,충남,2017,255878,129875,126003,34458,18277,16181,36536,18894,17642,44483,22893,21590,88309,42725,45584
44131,천안동남구,44,충남,2018,257978,130988,126990,35122,18720,16402,35956,18615,17341,43807,22662,21145,92568,44757,47811
44131,천안동남구,44,충남,2019,259411,131586,127825,35452,18834,16618,34850,18214,16636,43543,22429,21114,96464,46624,49840
44131,천안동남구,44,충남,2020,258009,130719,127290,35375,18740,16635,33239,17451,15788,42852,22071,20781,99866,48320,51546
44131,천안동남구,44,충남,2021,255292,129399,125893,34563,18306,16257,31663,16755,14908,41824,21582,20242,102849,49743,53106
44131,천안동남구,44,충남,2022,255647,129680,125967,33787,17978,15809,31051,16557,14494,41617,21438,20179,106157,51502,54655
44131,천안동남구,44,충남,2023,256691,130122,126569,33420,17718,15702,30916,16588,14328,40809,21003,19806,109983,53415,56568
44131,천안동남구,44,충남,2024,261172,132507,128665,33044,17477,15567,32410,17595,14815,40183,20718,19465,114746,55752,58994
44133,천안서북구,44,충남,2011,318435,161702,156733,47694,23958,23736,60147,31135,29012,58577,30074,28503,65297,31367,33930
44133,천안서북구,44,충남,2012,324080,164692,159388,48481,24421,24060,61316,31897,29419,58986,30165,28821,69542,33692,35850
