연도,시도,시군구,지역코드,거래량,평균전용면적,매매가_만원,평균매매가_만원,중위매매가_만원,매매가_억원,면적범위,가격통계,매매가_전년대비증가율,소득분위,가구_소득평균,가구_순자산,가구_자산평균,가구_부채평균,DSR,소득분위_선택값,매매가_소득배율,매매가_순자산배율,순자산_매매가커버리지,NPS_가입자수,NPS_고지금액합계,NPS_1인당고지금액,NPS_가입자수_전년대비증가율,NPS_고지금액합계_전년대비증가율,NPS_1인당고지금액_전년대비증가율,GRDP,GRDP_전년대비증가율,GRDP_가격기준,전입,전출,순이동,전입_전년대비증가율,전출_전년대비증가율,순이동_전년대비증가율,미분양_호수,미분양_호수_전년대비증가율,주담대_잔액,주담대_증감률,주담대_비중,착공_호수,준공_호수,착공_아파트,준공_아파트,착공_호수_전년대비증가율,준공_호수_전년대비증가율,지가변동률,KB_매수우위지수,KB_매매거래지수,KB_전세수급지수,소비자심리지수,주택가격전망CSI,KB_선도50지수,순이동_NPS가입자대비,미분양_거래량배율,준공_거래량배율,corr_var__가구_소득평균,corr_var__가구_순자산,corr_var__NPS_가입자수,corr_var__NPS_가입자수_전년대비증가율,corr_var__NPS_1인당고지금액,corr_var__NPS_1인당고지금액_전년대비증가율,corr_var__GRDP,corr_var__GRDP_전년대비증가율,corr_var__전입,corr_var__전출,corr_var__순이동,corr_var__미분양_호수,corr_var__주담대_잔액,corr_var__주담대_증감률,corr_var__착공_호수,corr_var__준공_호수,corr_var__지가변동률,corr_var__소비자심리지수,corr_var__주택가격전망CSI,corr_var__KB_매수우위지수,corr_var__KB_매매거래지수,corr_var__KB_전세수급지수,상위10퍼센트_정확도
2021,서울,양천구,11470,552,84.6765615942029,99900.0,102241.70289855072,99900.0,9.99,82~86㎡,median,24.875000000000004,소득5분위,14268.8269839115,90300.814516767,109951.7311755528,19650.9166587858,137.7192160290594,소득5분위,7.00127628659595,1.1063023133800263,0.9039120572248949,35889.0,9517743900.0,265199.47337624343,2.131474103585651,4.285629497553822,2.109198376773991,,,,1418187,1524430,-106243,-10.134799037086372,-7.215377938948631,63.82883577486507,63.583333333333336,-11.689814814814813,213003.1416666667,0.9319418928083504,63.436729680954954,61485.0,70243.0,34570.0,43729.0,-10.43830388486694,-13.1505087847278,0.43216666666666664,90.7119970475,10.125568283,159.464968216625,103.43333333333334,124.16666666666667,70.16310603416666,-2.960322104265931,0.11518719806763285,127.2518115942029,14268.8269839115,90300.814516767,35889.0,2.131474103585651,265199.47337624343,2.109198376773991,,,1418187,1524430,-106243,63.583333333333336,213003.1416666667,0.9319418928083504,61485.0,70243.0,0.43216666666666664,103.43333333333334,124.16666666666667,90.7119970475,10.125568283,159.464968216625,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2022,서울,양천구,11470,129,84.6664085271318,90000.0,96472.09302325582,90000.0,9.0,82~86㎡,median,-9.909909909909908,소득5분위,15025.6975797391,100528.0244442397,121088.2011854,20560.1767411603,136.83342574979002,소득5분위,5.989738547736878,0.8952727410844593,1.116978049380441,30078.0,8154548740.0,271113.396502427,-16.191590738109173,-14.32267115319209,2.2299905240736884,,,,1201527,1236867,-35340,-15.2772518715797,-18.863640836246987,-66.73663206046515,553.8333333333334,771.0353866317168,227516.38333333333,0.17127108040228267,64.48496540835136,63867.0,54660.0,44894.0,31836.0,3.8741156379604735,-22.1844169525789,0.2519166666666667,40.23610326358334,1.8295229814166667,105.25811626666666,95.49166666666667,86.33333333333333,74.68328998583333,-1.1749451426291642,4.29328165374677,423.72093023255815,15025.6975797391,100528.0244442397,30078.0,-16.191590738109173,271113.396502427,2.2299905240736884,,,1201527,1236867,-35340,553.8333333333334,227516.38333333333,0.17127108040228267,63867.0,54660.0,0.2519166666666667,95.49166666666667,86.33333333333333,40.23610326358334,1.8295229814166667,105.25811626666666,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2023,서울,양천구,11470,478,84.74046380753138,96000.0,100479.76987447699,96000.0,9.6,82~86㎡,median,6.666666666666665,소득5분위,15598.0072555042,96824.6678861857,117458.2830186514,20633.6151324657,132.28366158878754,소득5분위,6.1546323467777375,0.9914828741044062,1.008590290481101,44774.5,13079518920.0,292119.8208801885,48.86129396901391,60.39537363780598,7.7482059716563745,,,,1206963,1238213,-31250,0.45242429009086926,0.10882334155573048,-11.573288058856823,1106.3333333333333,99.75925368642791,229970.69166666665,0.32939259859179243,65.97604190461169,33730.0,53056.0,27426.0,38028.0,-47.18712324048413,-2.934504207830224,0.09166666666666667,31.353072227499997,8.5077256575,90.6199605275,97.19166666666666,93.33333333333333,68.61149256916667,-0.6979419088990385,2.314504881450488,110.99581589958159,15598.0072555042,96824.6678861857,44774.5,48.86129396901391,292119.8208801885,7.7482059716563745,,,1206963,1238213,-31250,1106.3333333333333,229970.69166666665,0.32939259859179243,33730.0,53056.0,0.09166666666666667,97.19166666666666,93.33333333333333,31.353072227499997,8.5077256575,90.6199605275,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2024,서울,양천구,11470,839,84.75284159713945,104000.0,108098.05721096543,104000.0,10.4,82~86㎡,median,8.333333333333325,소득5분위,16601.7403727805,103251.534864841,123780.2346436831,20528.6997788421,123.65390204812547,소득5분위,6.264403470043052,1.0072489492397256,0.9928032198542404,,,,,,,,,,1221380,1266072,-44692,1.194485663603606,2.249935996472341,43.01440000000001,960.4166666666666,-13.189213618559803,249981.58333333334,0.7486124213056833,68.17754361080347,26418.0,39555.0,21821.0,32988.0,-21.67803142603024,-25.446697828709286,0.2545,42.59107177916667,17.392026454166665,133.71870944,99.77499999999999,105.75,73.486134025,,1.1447159316646802,47.145411203814064,16601.7403727805,103251.534864841,,,,,,,1221380,1266072,-44692,960.4166666666666,249981.58333333334,0.7486124213056833,26418.0,39555.0,0.2545,99.77499999999999,105.75,42.59107177916667,17.392026454166665,133.71870944,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2017,서울,강서구,11500,2170,84.7576024423963,52500.0,54414.522119815665,52500.0,5.25,82~86㎡,median,,소득5분위,12955.9113611205,67547.4968553551,83022.796550379,15475.2996950239,119.44585960555314,소득5분위,4.052204320998033,0.777230873742405,1.2866189877210494,138762.0,36625284720.0,263943.18848099624,1.6794899978017197,4.246239109418859,2.524352857860146,16070578.0,44.33634925876924,2015년 기준년가격,1472937,1571423,-98486,-2.8150530284335895,-5.099226443797445,-29.781757773230566,104.66666666666667,-78.80526493418833,153237.45833333334,0.3850083708195118,67.33610151153572,95078.0,73883.0,55274.0,29201.0,-6.764336706676078,-20.394992026893078,0.35283333333333333,,,,106.325,104.16666666666667,38.50029009916667,-0.7097476254305934,0.048233486943164365,34.04746543778802,12955.9113611205,67547.4968553551,138762.0,1.6794899978017197,263943.18848099624,2.524352857860146,16070578.0,44.33634925876924,1472937,1571423,-98486,104.66666666666667,153237.45833333334,0.3850083708195118,95078.0,73883.0,0.35283333333333333,106.325,104.16666666666667,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2018,서울,강서구,11500,1851,84.72924646137223,59000.0,61549.35656401945,59000.0,5.9,82~86㎡,median,12.380952380952381,소득5분위,13546.653990428,74263.716571368,91414.0185944494,17150.3020230813,126.6017574169948,소득5분위,4.3553190361021334,0.7944660289564225,1.258707060531661,141606.0,39027517460.0,275606.3829216276,2.049552471137628,6.558946253565123,4.418827592313912,16743106.0,4.18484014700653,2015년 기준년가격,1439707,1549937,-110230,-2.2560367483470123,-1.367295756775866,11.924537497715404,39.583333333333336,-62.181528662420384,161249.48333333334,0.4459881960217275,65.16508478483199,80273.0,76043.0,44744.0,38853.0,-15.571425566377084,2.9235412747181444,0.49574999999999997,,,,104.33333333333333,106.25,48.469404526666665,-0.7784274677626655,0.021384837025031515,41.08211777417612,13546.653990428,74263.716571368,141606.0,2.049552471137628,275606.3829216276,4.418827592313912,16743106.0,4.18484014700653,1439707,1549937,-110230,39.583333333333336,161249.48333333334,0.4459881960217275,80273.0,76043.0,0.49574999999999997,104.33333333333333,106.25,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2019,서울,강서구,11500,1263,84.73056579572446,70200.0,71315.44734758511,70200.0,7.02,82~86㎡,median,18.983050847457616,소득5분위,13785.8226582056,76921.0769571673,94608.1453937105,17687.0684365432,128.29896971012823,소득5분위,5.092187948480213,0.9126237278124711,1.0957418369966851,144679.0,42135683420.0,291235.6556238293,2.1701057864779827,7.964037075085839,5.67086746559351,16470960.0,-1.6254212330734763,2015년 기준년가격,1426493,1476081,-49588,-0.9178256409116625,-4.765096903938682,-55.01406150775651,213.33333333333334,438.9473684210526,171462.98333333334,0.5841504939828667,64.46142954767093,78782.0,78592.0,51321.0,45860.0,-1.8574115829731008,3.3520508133556115,0.43016666666666664,,,,99.125,101.41666666666667,52.094689102500006,-0.34274497335480614,0.1689100026392188,62.2264449722882,13785.8226582056,76921.0769571673,144679.0,2.1701057864779827,291235.6556238293,5.67086746559351,16470960.0,-1.6254212330734763,1426493,1476081,-49588,213.33333333333334,171462.98333333334,0.5841504939828667,78782.0,78592.0,0.43016666666666664,99.125,101.41666666666667,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2020,서울,강서구,11500,1966,84.74448977619532,77000.0,80287.30620549338,77000.0,7.7,82~86㎡,median,9.686609686609682,소득5분위,13946.7843124463,79518.8733094601,98130.0812940564,18611.2079845963,133.44443828522827,소득5분위,5.5209859330286015,0.9683235789866197,1.0327126403825988,163622.0,49793432040.0,304319.90832528635,13.093123397314056,18.174022582401484,4.492668548234757,,,,1578127,1642977,-64850,10.62984536201721,11.306696583724074,30.77760748568201,72.0,-66.25000000000001,188852.1083333333,0.9608004148317176,64.02712117307318,68651.0,80879.0,40417.0,54355.0,-12.85953644233454,2.9099653908794876,0.3918333333333333,,,,87.39999999999999,116.25,60.04829466,-0.3963403454303211,0.03662258392675483,41.13886063072228,13946.7843124463,79518.8733094601,163622.0,13.093123397314056,304319.90832528635,4.492668548234757,,,1578127,1642977,-64850,72.0,188852.1083333333,0.9608004148317176,68651.0,80879.0,0.3918333333333333,87.39999999999999,116.25,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2021,서울,강서구,11500,857,84.7027610268378,93500.0,97545.50758459744,93500.0,9.35,82~86㎡,median,21.42857142857142,소득5분위,14268.8269839115,90300.814516767,109951.7311755528,19650.9166587858,137.7192160290594,소득5분위,6.552746074041255,1.035428091101426,0.9657841124787915,176814.0,53240452120.0,301109.93541235424,8.062485484837012,6.92264007275285,-1.0548021424549692,,,,1418187,1524430,-106243,-10.134799037086372,-7.215377938948631,63.82883577486507,63.583333333333336,-11.689814814814813,213003.1416666667,0.9319418928083504,63.436729680954954,61485.0,70243.0,34570.0,43729.0,-10.43830388486694,-13.1505087847278,0.43216666666666664,90.7119970475,10.125568283,159.464968216625,103.43333333333334,124.16666666666667,70.16310603416666,-0.6008743651520807,0.07419292104239596,81.96382730455076,14268.8269839115,90300.814516767,176814.0,8.062485484837012,301109.93541235424,-1.0548021424549692,,,1418187,1524430,-106243,63.583333333333336,213003.1416666667,0.9319418928083504,61485.0,70243.0,0.43216666666666664,103.43333333333334,124.16666666666667,90.7119970475,10.125568283,159.464968216625,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2022,서울,강서구,11500,156,84.66014230769231,94450.0,94881.41025641025,94450.0,9.445,82~86㎡,median,1.0160427807486716,소득5분위,15025.6975797391,100528.0244442397,121088.2011854,20560.1767411603,136.83342574979002,소득5분위,6.285897842597201,0.9395390043936354,1.064351767540918,185010.0,56261023180.0,304097.2011242636,4.635379551392993,5.673451181804134,0.9920847373629194,,,,1201527,1236867,-35340,-15.2772518715797,-18.863640836246987,-66.73663206046515,553.8333333333334,771.0353866317168,227516.38333333333,0.17127108040228267,64.48496540835136,63867.0,54660.0,44894.0,31836.0,3.8741156379604735,-22.1844169525789,0.2519166666666667,40.23610326358334,1.8295229814166667,105.25811626666666,95.49166666666667,86.33333333333333,74.68328998583333,-0.1910167017999027,3.5502136752136755,350.38461538461536,15025.6975797391,100528.0244442397,185010.0,4.635379551392993,304097.2011242636,0.9920847373629194,,,1201527,1236867,-35340,553.8333333333334,227516.38333333333,0.17127108040228267,63867.0,54660.0,0.2519166666666667,95.49166666666667,86.33333333333333,40.23610326358334,1.8295229814166667,105.25811626666666,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2023,서울,강서구,11500,589,84.78667147707979,89000.0,91173.76910016978,89000.0,8.9,82~86㎡,median,-5.770248808893596,소득5분위,15598.0072555042,96824.6678861857,117458.2830186514,20633.6151324657,132.28366158878754,소득5분위,5.705857071491861,0.9191872478676265,1.087917616698716,289436.0,97304140110.0,336185.3401442806,56.443435489973524,72.95124512522241,10.551935006762792,,,,1206963,1238213,-31250,0.45242429009086926,0.10882334155573048,-11.573288058856823,1106.3333333333333,99.75925368642791,229970.69166666665,0.32939259859179243,65.97604190461169,33730.0,53056.0,27426.0,38028.0,-47.18712324048413,-2.934504207830224,0.09166666666666667,31.353072227499997,8.5077256575,90.6199605275,97.19166666666666,93.33333333333333,68.61149256916667,-0.10796860100333061,1.8783248443689868,90.07809847198642,15598.0072555042,96824.6678861857,289436.0,56.443435489973524,336185.3401442806,10.551935006762792,,,1206963,1238213,-31250,1106.3333333333333,229970.69166666665,0.32939259859179243,33730.0,53056.0,0.09166666666666667,97.19166666666666,93.33333333333333,31.353072227499997,8.5077256575,90.6199605275,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2024,서울,강서구,11500,976,84.74619743852459,95000.0,97932.15163934426,95000.0,9.5,82~86㎡,median,6.741573033707859,소득5분위,16601.7403727805,103251.534864841,123780.2346436831,20528.6997788421,123.65390204812547,소득5분위,5.722291631289327,0.9200831747862879,1.0868582617351685,,,,,,,,,,1221380,1266072,-44692,1.194485663603606,2.249935996472341,43.01440000000001,960.4166666666666,-13.189213618559803,249981.58333333334,0.7486124213056833,68.17754361080347,26418.0,39555.0,21821.0,32988.0,-21.67803142603024,-25.446697828709286,0.2545,42.59107177916667,17.392026454166665,133.71870944,99.77499999999999,105.75,73.486134025,,0.9840334699453551,40.52766393442623,16601.7403727805,103251.534864841,,,,,,,1221380,1266072,-44692,960.4166666666666,249981.58333333334,0.7486124213056833,26418.0,39555.0,0.2545,99.77499999999999,105.75,42.59107177916667,17.392026454166665,133.71870944,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2017,서울,구로구,11530,1801,84.76385074958355,45000.0,45538.767351471404,45000.0,4.5,82~86㎡,median,,소득5분위,12955.9113611205,67547.4968553551,83022.796550379,15475.2996950239,119.44585960555314,소득5분위,3.473317989426886,0.6661978917792043,1.5010554856745577,111821.0,26415184900.0,236227.4071954284,1.491223293216426,5.5922641148810515,4.040783713697449,12696656.0,4.043677731034112,2015년 기준년가격,1472937,1571423,-98486,-2.8150530284335895,-5.099226443797445,-29.781757773230566,104.66666666666667,-78.80526493418833,153237.45833333334,0.3850083708195118,67.33610151153572,95078.0,73883.0,55274.0,29201.0,-6.764336706676078,-20.394992026893078,0.35283333333333333,,,,106.325,104.16666666666667,38.50029009916667,-0.8807469080047576,0.05811586155839349,41.02332037756802,12955.9113611205,67547.4968553551,111821.0,1.491223293216426,236227.4071954284,4.040783713697449,12696656.0,4.043677731034112,1472937,1571423,-98486,104.66666666666667,153237.45833333334,0.3850083708195118,95078.0,73883.0,0.35283333333333333,106.325,104.16666666666667,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2018,서울,구로구,11530,1600,84.76271993750001,48000.0,49709.15625,48000.0,4.8,82~86㎡,median,6.666666666666665,소득5분위,13546.653990428,74263.716571368,91414.0185944494,17150.3020230813,126.6017574169948,소득5분위,3.543310402252583,0.6463452438967505,1.5471607619035,113917.0,27960373740.0,245445.13760018256,1.87442430312732,5.849623411116078,3.902057984799545,13061147.0,2.87076376645945,2015년 기준년가격,1439707,1549937,-110230,-2.2560367483470123,-1.367295756775866,11.924537497715404,39.583333333333336,-62.181528662420384,161249.48333333334,0.4459881960217275,65.16508478483199,80273.0,76043.0,44744.0,38853.0,-15.571425566377084,2.9235412747181444,0.49574999999999997,,,,104.33333333333333,106.25,48.469404526666665,-0.9676343302579948,0.024739583333333336,47.526875,13546.653990428,74263.716571368,113917.0,1.87442430312732,245445.13760018256,3.902057984799545,13061147.0,2.87076376645945,1439707,1549937,-110230,39.583333333333336,161249.48333333334,0.4459881960217275,80273.0,76043.0,0.49574999999999997,104.33333333333333,106.25,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2019,서울,구로구,11530,1194,84.76452730318258,59000.0,61367.240368509214,59000.0,5.9,82~86㎡,median,22.916666666666675,소득5분위,13785.8226582056,76921.0769571673,94608.1453937105,17687.0684365432,128.29896971012823,소득5분위,4.279759101999039,0.7670199421785726,1.3037470670706321,113510.0,29186149960.0,257124.04158223944,-0.3572776670733968,4.38397652119511,4.758254368469594,13302390.0,1.8470276768188798,2015년 기준년가격,1426493,1476081,-49588,-0.9178256409116625,-4.765096903938682,-55.01406150775651,213.33333333333334,438.9473684210526,171462.98333333334,0.5841504939828667,64.46142954767093,78782.0,78592.0,51321.0,45860.0,-1.8574115829731008,3.3520508133556115,0.43016666666666664,,,,99.125,101.41666666666667,52.094689102500006,-0.436860188529645,0.1786711334450028,65.82244556113903,13785.8226582056,76921.0769571673,113510.0,-0.3572776670733968,257124.04158223944,4.758254368469594,13302390.0,1.8470276768188798,1426493,1476081,-49588,213.33333333333334,171462.98333333334,0.5841504939828667,78782.0,78592.0,0.43016666666666664,99.125,101.41666666666667,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2020,서울,구로구,11530,1646,84.74763055893074,64500.0,66863.24726609964,64500.0,6.45,82~86㎡,median,9.322033898305083,소득5분위,13946.7843124463,79518.8733094601,98130.0812940564,18611.2079845963,133.44443828522827,소득5분위,4.624721982861621,0.8111281927874932,1.2328507489838776,110443.0,29535301280.0,267425.7425097109,-2.7019645846180995,1.1962911191730097,4.0065101902097,,,,1578127,1642977,-64850,10.62984536201721,11.306696583724074,30.77760748568201,72.0,-66.25000000000001,188852.1083333333,0.9608004148317176,64.02712117307318,68651.0,80879.0,40417.0,54355.0,-12.85953644233454,2.9099653908794876,0.3918333333333333,,,,87.39999999999999,116.25,60.04829466,-0.587180717655261,0.04374240583232078,49.136695018226,13946.7843124463,79518.8733094601,110443.0,-2.7019645846180995,267425.7425097109,4.0065101902097,,,1578127,1642977,-64850,72.0,188852.1083333333,0.9608004148317176,68651.0,80879.0,0.3918333333333333,87.39999999999999,116.25,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2021,서울,구로구,11530,687,84.72546273653566,81500.0,83745.54439592431,81500.0,8.15,82~86㎡,median,26.356589147286826,소득5분위,14268.8269839115,90300.814516767,109951.7311755528,19650.9166587858,137.7192160290594,소득5분위,5.711751925501201,0.9025389243290506,1.1079854541934602,110270.0,30508876860.0,276674.3163145008,-0.1566418876705611,3.2963116603088816,3.458370805291522,,,,1418187,1524430,-106243,-10.134799037086372,-7.215377938948631,63.82883577486507,63.583333333333336,-11.689814814814813,213003.1416666667,0.9319418928083504,63.436729680954954,61485.0,70243.0,34570.0,43729.0,-10.43830388486694,-13.1505087847278,0.43216666666666664,90.7119970475,10.125568283,159.464968216625,103.43333333333334,124.16666666666667,70.16310603416666,-0.9634805477464405,0.09255215914604562,102.24599708879185,14268.8269839115,90300.814516767,110270.0,-0.1566418876705611,276674.3163145008,3.458370805291522,,,1418187,1524430,-106243,63.583333333333336,213003.1416666667,0.9319418928083504,61485.0,70243.0,0.43216666666666664,103.43333333333334,124.16666666666667,90.7119970475,10.125568283,159.464968216625,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2022,서울,구로구,11530,129,84.78849612403101,78800.0,83710.85271317829,78800.0,7.88,82~86㎡,median,-3.312883435582825,소득5분위,15025.6975797391,100528.0244442397,121088.2011854,20560.1767411603,136.83342574979002,소득5분위,5.244348861796289,0.7838610221939488,1.2757363508152246,111182.0,30430046720.0,273695.802557968,0.8270608506393495,-0.25838427406468245,-1.0765414716511157,,,,1201527,1236867,-35340,-15.2772518715797,-18.863640836246987,-66.73663206046515,553.8333333333334,771.0353866317168,227516.38333333333,0.17127108040228267,64.48496540835136,63867.0,54660.0,44894.0,31836.0,3.8741156379604735,-22.1844169525789,0.2519166666666667,40.23610326358334,1.8295229814166667,105.25811626666666,95.49166666666667,86.33333333333333,74.68328998583333,-0.317857207101869,4.29328165374677,423.72093023255815,15025.6975797391,100528.0244442397,111182.0,0.8270608506393495,273695.802557968,-1.0765414716511157,,,1201527,1236867,-35340,553.8333333333334,227516.38333333333,0.17127108040228267,63867.0,54660.0,0.2519166666666667,95.49166666666667,86.33333333333333,40.23610326358334,1.8295229814166667,105.25811626666666,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2023,서울,구로구,11530,455,84.79339098901099,75000.0,78206.15164835165,75000.0,7.5,82~86㎡,median,-4.822335025380708,소득5분위,15598.0072555042,96824.6678861857,117458.2830186514,20633.6151324657,132.28366158878754,소득5분위,4.808306520920108,0.7745959953940673,1.2909955718158095,157397.0,46711207630.0,296773.1762994212,41.566980266589916,53.50356856106726,8.431760197186588,,,,1206963,1238213,-31250,0.45242429009086926,0.10882334155573048,-11.573288058856823,1106.3333333333333,99.75925368642791,229970.69166666665,0.32939259859179243,65.97604190461169,33730.0,53056.0,27426.0,38028.0,-47.18712324048413,-2.934504207830224,0.09166666666666667,31.353072227499997,8.5077256575,90.6199605275,97.19166666666666,93.33333333333333,68.61149256916667,-0.19854253893022103,2.4315018315018313,116.6065934065934,15598.0072555042,96824.6678861857,157397.0,41.566980266589916,296773.1762994212,8.431760197186588,,,1206963,1238213,-31250,1106.3333333333333,229970.69166666665,0.32939259859179243,33730.0,53056.0,0.09166666666666667,97.19166666666666,93.33333333333333,31.353072227499997,8.5077256575,90.6199605275,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2024,서울,구로구,11530,769,84.79687971391417,77400.0,79476.23537061119,77400.0,7.74,82~86㎡,median,3.200000000000003,소득5분위,16601.7403727805,103251.534864841,123780.2346436831,20528.6997788421,123.65390204812547,소득5분위,4.662161813282041,0.7496256602995651,1.333999158460478,,,,,,,,,,1221380,1266072,-44692,1.194485663603606,2.249935996472341,43.01440000000001,960.4166666666666,-13.189213618559803,249981.58333333334,0.7486124213056833,68.17754361080347,26418.0,39555.0,21821.0,32988.0,-21.67803142603024,-25.446697828709286,0.2545,42.59107177916667,17.392026454166665,133.71870944,99.77499999999999,105.75,73.486134025,,1.2489163415691373,51.4369310793238,16601.7403727805,103251.534864841,,,,,,,1221380,1266072,-44692,960.4166666666666,249981.58333333334,0.7486124213056833,26418.0,39555.0,0.2545,99.77499999999999,105.75,42.59107177916667,17.392026454166665,133.71870944,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2017,서울,금천구,11545,442,84.71941719457014,37000.0,38305.6334841629,37000.0,3.7,82~86㎡,median,,소득5분위,12955.9113611205,67547.4968553551,83022.796550379,15475.2996950239,119.44585960555314,소득5분위,2.855839235750995,0.5477627110184569,1.8256080231177054,135253.0,32992182220.0,243929.39321124117,1.266836876034172,5.0991685965174005,3.7843896765281437,15700657.0,1.765110028110617,2015년 기준년가격,1472937,1571423,-98486,-2.8150530284335895,-5.099226443797445,-29.781757773230566,104.66666666666667,-78.80526493418833,153237.45833333334,0.3850083708195118,67.33610151153572,95078.0,73883.0,55274.0,29201.0,-6.764336706676078,-20.394992026893078,0.35283333333333333,,,,106.325,104.16666666666667,38.50029009916667,-0.728161297716132,0.23680241327300153,167.15610859728505,12955.9113611205,67547.4968553551,135253.0,1.266836876034172,243929.39321124117,3.7843896765281437,15700657.0,1.765110028110617,1472937,1571423,-98486,104.66666666666667,153237.45833333334,0.3850083708195118,95078.0,73883.0,0.35283333333333333,106.325,104.16666666666667,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2018,서울,금천구,11545,490,84.77109387755102,39700.0,43210.97959183674,39700.0,3.97,82~86㎡,median,7.297297297297289,소득5분위,13546.653990428,74263.716571368,91414.0185944494,17150.3020230813,126.6017574169948,소득5분위,2.930612978529741,0.5345813788062707,1.8706225836616626,139027.0,35401673780.0,254638.83835513965,2.7903262774208404,7.303219726215482,4.390387317785915,16287912.0,3.7403211852854223,2015년 기준년가격,1439707,1549937,-110230,-2.2560367483470123,-1.367295756775866,11.924537497715404,39.583333333333336,-62.181528662420384,161249.48333333334,0.4459881960217275,65.16508478483199,80273.0,76043.0,44744.0,38853.0,-15.571425566377084,2.9235412747181444,0.49574999999999997,,,,104.33333333333333,106.25,48.469404526666665,-0.79286757248592,0.08078231292517007,155.18979591836734,13546.653990428,74263.716571368,139027.0,2.7903262774208404,254638.83835513965,4.390387317785915,16287912.0,3.7403211852854223,1439707,1549937,-110230,39.583333333333336,161249.48333333334,0.4459881960217275,80273.0,76043.0,0.49574999999999997,104.33333333333333,106.25,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2019,서울,금천구,11545,465,84.66131720430107,46800.0,52350.645161290326,46800.0,4.68,82~86㎡,median,17.884130982367765,소득5분위,13785.8226582056,76921.0769571673,94608.1453937105,17687.0684365432,128.29896971012823,소득5분위,3.394791965653475,0.6084158185416475,1.6436127554950277,139599.0,37159562280.0,266187.88300775795,0.4114308731397509,4.96555194232966,4.535460783288325,16745777.0,2.811072407562132,2015년 기준년가격,1426493,1476081,-49588,-0.9178256409116625,-4.765096903938682,-55.01406150775651,213.33333333333334,438.9473684210526,171462.98333333334,0.5841504939828667,64.46142954767093,78782.0,78592.0,51321.0,45860.0,-1.8574115829731008,3.3520508133556115,0.43016666666666664,,,,99.125,101.41666666666667,52.094689102500006,-0.3552174442510333,0.45878136200716846,169.01505376344085,13785.8226582056,76921.0769571673,139599.0,0.4114308731397509,266187.88300775795,4.535460783288325,16745777.0,2.811072407562132,1426493,1476081,-49588,213.33333333333334,171462.98333333334,0.5841504939828667,78782.0,78592.0,0.43016666666666664,99.125,101.41666666666667,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
