"행정구역","2019년_계_총인구수","2019년_계_연령구간인구수","2019년_계_0~4세","2019년_남_총인구수","2019년_남_연령구간인구수","2019년_남_0~4세","2019년_여_총인구수","2019년_여_연령구간인구수","2019년_여_0~4세","2020년_계_총인구수","2020년_계_연령구간인구수","2020년_계_0~4세","2020년_남_총인구수","2020년_남_연령구간인구수","2020년_남_0~4세","2020년_여_총인구수","2020년_여_연령구간인구수","2020년_여_0~4세","2021년_계_총인구수","2021년_계_연령구간인구수","2021년_계_0~4세","2021년_남_총인구수","2021년_남_연령구간인구수","2021년_남_0~4세","2021년_여_총인구수","2021년_여_연령구간인구수","2021년_여_0~4세"
"전라남도 광양시 옥룡면(4623032000)","3,380","53","53","1,694","25","25","1,686","28","28","3,126","36","36","1,549","13","13","1,577","23","23","3,034","26","26","1,499","12","12","1,535","14","14"
"전라남도 광양시 옥곡면(4623033000)","3,139","41","41","1,598","23","23","1,541","18","18","2,877","27","27","1,478","14","14","1,399","13","13","4,979","142","142","2,565","76","76","2,414","66","66"
"전라남도 광양시 진상면(4623034000)","3,126","48","48","1,578","24","24","1,548","24","24","2,867","35","35","1,435","18","18","1,432","17","17","2,736","28","28","1,382","12","12","1,354","16","16"
"전라남도 광양시 진월면(4623035000)","3,014","35","35","1,482","20","20","1,532","15","15","2,831","45","45","1,398","22","22","1,433","23","23","2,747","43","43","1,365","24","24","1,382","19","19"
"전라남도 광양시 다압면(4623036000)","1,886","22","22","956","7","7","930","15","15","1,840","15","15","926","5","5","914","10","10","1,755","14","14","881","7","7","874","7","7"
"전라남도 광양시 골약동(4623051500)","1,871","23","23","1,014","13","13","857","10","10","1,648","14","14","915","8","8","733","6","6","3,732","292","292","1,998","148","148","1,734","144","144"
"전라남도 광양시 중마동(4623053000)","59,577","3,155","3,155","31,132","1,606","1,606","28,445","1,549","1,549","58,469","2,838","2,838","30,734","1,446","1,446","27,735","1,392","1,392","56,257","2,428","2,428","29,637","1,233","1,233","26,620","1,195","1,195"
"전라남도 광양시 광영동(4623054000)","12,691","427","427","6,707","212","212","5,984","215","215","12,593","403","403","6,680","209","209","5,913","194","194","11,717","323","323","6,197","151","151","5,520","172","172"
"전라남도 광양시 금호동(4623055000)","12,832","423","423","6,974","228","228","5,858","195","195","12,344","374","374","6,730","203","203","5,614","171","171","11,398","320","320","6,286","171","171","5,112","149","149"
"전라남도 광양시 태인동(4623057000)","1,947","19","19","1,062","10","10","885","9","9","1,831","23","23","1,011","12","12","820","11","11","1,704","19","19","938","7","7","766","12","12"
"전라남도 담양군 (4671000000)","46,535","1,143","1,143","23,719","545","545","22,816","598","598","46,280","1,125","1,125","23,502","542","542","22,778","583","583","46,180","962","962","23,428","456","456","22,752","506","506"
"전라남도 담양군 담양읍(4671025000)","14,375","505","505","7,316","230","230","7,059","275","275","14,667","523","523","7,422","233","233","7,245","290","290","15,164","506","506","7,645","235","235","7,519","271","271"
"전라남도 담양군 봉산면(4671031000)","2,896","78","78","1,450","38","38","1,446","40","40","2,797","63","63","1,422","29","29","1,375","34","34","2,750","60","60","1,410","27","27","1,340","33","33"
"전라남도 담양군 고서면(4671032000)","3,304","60","60","1,676","31","31","1,628","29","29","3,171","54","54","1,592","22","22","1,579","32","32","3,108","32","32","1,576","10","10","1,532","22","22"
"전라남도 담양군 가사문학면(4671033500)","1,311","25","25","659","14","14","652","11","11","1,264","13","13","643","6","6","621","7","7","1,202","10","10","606","5","5","596","5","5"
"전라남도 담양군 창평면(4671034000)","3,759","84","84","1,933","43","43","1,826","41","41","3,704","81","81","1,883","46","46","1,821","35","35","3,590","60","60","1,815","33","33","1,775","27","27"
"전라남도 담양군 대덕면(4671035000)","1,942","29","29","1,006","16","16","936","13","13","1,935","31","31","998","19","19","937","12","12","1,890","19","19","988","9","9","902","10","10"
"전라남도 담양군 무정면(4671036000)","2,912","37","37","1,672","16","16","1,240","21","21","2,795","37","37","1,566","19","19","1,229","18","18","2,647","28","28","1,459","12","12","1,188","16","16"
"전라남도 담양군 금성면(4671037000)","2,719","49","49","1,361","20","20","1,358","29","29","2,654","56","56","1,349","28","28","1,305","28","28","2,568","41","41","1,306","15","15","1,262","26","26"
"전라남도 담양군 용면(4671038000)","1,911","38","38","941","20","20","970","18","18","1,870","43","43","928","27","27","942","16","16","1,816","29","29","913","19","19","903","10","10"
"전라남도 담양군 월산면(4671039000)","2,512","61","61","1,253","26","26","1,259","35","35","2,470","60","60","1,239","25","25","1,231","35","35","2,414","45","45","1,216","18","18","1,198","27","27"
"전라남도 담양군 수북면(4671040000)","4,484","97","97","2,259","53","53","2,225","44","44","4,547","84","84","2,276","50","50","2,271","34","34","4,677","74","74","2,349","44","44","2,328","30","30"
"전라남도 담양군 대전면(4671041000)","4,410","80","80","2,193","38","38","2,217","42","42","4,406","80","80","2,184","38","38","2,222","42","42","4,354","58","58","2,145","29","29","2,209","29","29"
"전라남도 곡성군 (4672000000)","28,887","518","518","14,114","250","250","14,773","268","268","28,039","423","423","13,707","216","216","14,332","207","207","27,535","339","339","13,540","173","173","13,995","166","166"
"전라남도 곡성군 곡성읍(4672025000)","7,990","214","214","3,858","98","98","4,132","116","116","7,841","179","179","3,793","89","89","4,048","90","90","7,788","151","151","3,767","72","72","4,021","79","79"
"전라남도 곡성군 오곡면(4672031000)","1,971","25","25","986","13","13","985","12","12","1,892","24","24","930","11","11","962","13","13","1,852","17","17","915","8","8","937","9","9"
"전라남도 곡성군 삼기면(4672032000)","1,677","15","15","820","6","6","857","9","9","1,673","9","9","822","4","4","851","5","5","1,667","6","6","820","3","3","847","3","3"
"전라남도 곡성군 석곡면(4672033000)","2,404","34","34","1,122","17","17","1,282","17","17","2,357","29","29","1,123","17","17","1,234","12","12","2,293","24","24","1,084","15","15","1,209","9","9"
"전라남도 곡성군 목사동면(4672034000)","1,396","12","12","676","6","6","720","6","6","1,338","9","9","644","6","6","694","3","3","1,307","5","5","644","5","5","663","0","0"
"전라남도 곡성군 죽곡면(4672035000)","1,946","18","18","955","9","9","991","9","9","1,921","16","16","941","9","9","980","7","7","1,882","9","9","919","6","6","963","3","3"
"전라남도 곡성군 고달면(4672036000)","1,234","21","21","597","10","10","637","11","11","1,176","13","13","572","9","9","604","4","4","1,155","12","12","576","9","9","579","3","3"
"전라남도 곡성군 옥과면(4672037000)","4,508","107","107","2,220","51","51","2,288","56","56","4,226","80","80","2,084","38","38","2,142","42","42","4,110","71","71","2,056","34","34","2,054","37","37"
"전라남도 곡성군 입면(4672038000)","2,514","25","25","1,254","16","16","1,260","9","9","2,480","26","26","1,234","12","12","1,246","14","14","2,400","20","20","1,217","6","6","1,183","14","14"
"전라남도 곡성군 겸면(4672039000)","1,770","20","20","875","10","10","895","10","10","1,701","16","16","839","8","8","862","8","8","1,670","8","8","821","6","6","849","2","2"
"전라남도 곡성군 오산면(4672040000)","1,477","27","27","751","14","14","726","13","13","1,434","22","22","725","13","13","709","9","9","1,411","16","16","721","9","9","690","7","7"
"전라남도 구례군 (4673000000)","26,563","507","507","12,924","244","244","13,639","263","263","25,719","435","435","12,519","213","213","13,200","222","222","25,235","374","374","12,285","179","179","12,950","195","195"
"전라남도 구례군 구례읍(4673025000)","11,270","292","292","5,472","134","134","5,798","158","158","10,845","273","273","5,265","134","134","5,580","139","139","10,730","238","238","5,215","115","115","5,515","123","123"
"전라남도 구례군 문척면(4673031000)","1,360","21","21","676","10","10","684","11","11","1,305","22","22","656","13","13","649","9","9","1,268","12","12","640","8","8","628","4","4"
"전라남도 구례군 간전면(4673032000)","1,585","21","21","781","11","11","804","10","10","1,546","13","13","760","4","4","786","9","9","1,491","12","12","730","3","3","761","9","9"
"전라남도 구례군 토지면(4673033000)","2,590","22","22","1,271","10","10","1,319","12","12","2,561","19","19","1,248","11","11","1,313","8","8","2,513","19","19","1,237","10","10","1,276","9","9"
"전라남도 구례군 마산면(4673034000)","2,792","50","50","1,390","24","24","1,402","26","26","2,702","36","36","1,345","14","14","1,357","22","22","2,614","30","30","1,280","13","13","1,334","17","17"
"전라남도 구례군 광의면(4673035000)","2,310","27","27","1,087","15","15","1,223","12","12","2,286","22","22","1,085","10","10","1,201","12","12","2,243","22","22","1,069","9","9","1,174","13","13"
"전라남도 구례군 용방면(4673036000)","1,549","27","27","763","16","16","786","11","11","1,487","18","18","713","10","10","774","8","8","1,432","12","12","691","8","8","741","4","4"
"전라남도 구례군 산동면(4673037000)","3,107","47","47","1,484","24","24","1,623","23","23","2,987","32","32","1,447","17","17","1,540","15","15","2,944","29","29","1,423","13","13","1,521","16","16"
"전라남도 고흥군 (4677000000)","64,913","1,200","1,200","31,445","577","577","33,468","623","623","63,922","1,197","1,197","31,051","579","579","32,871","618","618","62,762","1,051","1,051","30,569","529","529","32,193","522","522"
"전라남도 고흥군 고흥읍(4677025000)","12,502","458","458","6,124","217","217","6,378","241","241","12,523","457","457","6,183","211","211","6,340","246","246","12,432","394","394","6,133","204","204","6,299","190","190"
"전라남도 고흥군 도양읍(4677025300)","10,010","243","243","4,877","114","114","5,133","129","129","9,813","241","241","4,796","119","119","5,017","122","122","9,629","219","219","4,718","99","99","4,911","120","120"
"전라남도 고흥군 도양읍소록출장소(4677025400)","615","3","3","306","1","1","309","2","2","622","9","9","316","4","4","306","5","5","609","9","9","303","4","4","306","5","5"
"전라남도 고흥군 도양읍시산출장소(4677025500)","226","2","2","117","0","0","109","2","2","227","2","2","118","0","0","109","2","2","223","1","1","116","1","1","107","0","0"
"전라남도 고흥군 풍양면(4677031000)","3,221","31","31","1,603","13","13","1,618","18","18","3,155","31","31","1,569","15","15","1,586","16","16","3,085","28","28","1,524","16","16","1,561","12","12"
"전라남도 고흥군 도덕면(4677032000)","2,979","36","36","1,407","20","20","1,572","16","16","2,960","36","36","1,415","18","18","1,545","18","18","2,904","32","32","1,402","13","13","1,502","19","19"
"전라남도 고흥군 금산면(4677033000)","4,456","59","59","2,173","29","29","2,283","30","30","4,345","59","59","2,106","32","32","2,239","27","27","4,252","40","40","2,076","23","23","2,176","17","17"
"전라남도 고흥군 도화면(4677034000)","3,963","46","46","1,901","18","18","2,062","28","28","3,893","42","42","1,875","16","16","2,018","26","26","3,798","42","42","1,839","17","17","1,959","25","25"
"전라남도 고흥군 포두면(4677035000)","5,061","57","57","2,436","29","29","2,625","28","28","4,954","66","66","2,375","30","30","2,579","36","36","4,827","54","54","2,337","22","22","2,490","32","32"
"전라남도 고흥군 봉래면(4677036000)","1,913","25","25","932","11","11","981","14","14","1,905","30","30","931","18","18","974","12","12","1,857","21","21","919","12","12","938","9","9"
"전라남도 고흥군 점암면(4677037000)","2,680","20","20","1,265","8","8","1,415","12","12","2,651","16","16","1,246","9","9","1,405","7","7","2,638","12","12","1,251","6","6","1,387","6","6"
"전라남도 고흥군 과역면(4677038000)","3,402","30","30","1,611","13","13","1,791","17","17","3,316","30","30","1,581","14","14","1,735","16","16","3,276","36","36","1,563","21","21","1,713","15","15"
"전라남도 고흥군 남양면(4677039000)","2,355","20","20","1,111","13","13","1,244","7","7","2,319","21","21","1,085","12","12","1,234","9","9","2,260","23","23","1,074","16","16","1,186","7","7"
"전라남도 고흥군 동강면(4677040000)","3,180","54","54","1,550","31","31","1,630","23","23","3,117","59","59","1,533","35","35","1,584","24","24","3,076","48","48","1,496","25","25","1,580","23","23"
"전라남도 고흥군 대서면(4677041000)","2,349","46","46","1,138","22","22","1,211","24","24","2,300","40","40","1,114","20","20","1,186","20","20","2,221","40","40","1,089","24","24","1,132","16","16"
"전라남도 고흥군 두원면(4677042000)","3,146","32","32","1,468","18","18","1,678","14","14","3,066","30","30","1,446","15","15","1,620","15","15","2,976","26","26","1,408","14","14","1,568","12","12"
"전라남도 고흥군 영남면(4677044000)","1,333","17","17","644","8","8","689","9","9","1,275","14","14","614","5","5","661","9","9","1,251","16","16","590","7","7","661","9","9"
"전라남도 고흥군 동일면(4677045000)","1,522","21","21","782","12","12","740","9","9","1,481","14","14","748","6","6","733","8","8","1,448","10","10","731","5","5","717","5","5"
"전라남도 보성군 (4678000000)","41,420","890","890","20,063","451","451","21,357","439","439","40,482","747","747","19,719","381","381","20,763","366","366","39,375","625","625","19,221","317","317","20,154","308","308"
"전라남도 보성군 보성읍(4678025000)","9,319","313","313","4,540","155","155","4,779","158","158","9,195","273","273","4,513","136","136","4,682","137","137","8,866","238","238","4,338","122","122","4,528","116","116"
"전라남도 보성군 벌교읍(4678025300)","12,249","256","256","5,933","137","137","6,316","119","119","11,913","210","210","5,809","106","106","6,104","104","104","11,474","171","171","5,598","82","82","5,876","89","89"
"전라남도 보성군 노동면(4678031000)","1,142","21","21","540","10","10","602","11","11","1,118","14","14","540","7","7","578","7","7","1,089","11","11","525","5","5","564","6","6"
"전라남도 보성군 미력면(4678032000)","1,438","13","13","709","7","7","729","6","6","1,405","11","11","699","6","6","706","5","5","1,417","12","12","707","7","7","710","5","5"
"전라남도 보성군 겸백면(4678033000)","1,192","15","15","559","7","7","633","8","8","1,165","14","14","566","7","7","599","7","7","1,143","11","11","553","4","4","590","7","7"
"전라남도 보성군 율어면(4678034000)","1,213","24","24","590","14","14","623","10","10","1,201","18","18","579","11","11","622","7","7","1,177","13","13","579","9","9","598","4","4"
"전라남도 보성군 복내면(4678035000)","1,725","24","24","819","7","7","906","17","17","1,696","17","17","804","5","5","892","12","12","1,641","16","16","781","6","6","860","10","10"
"전라남도 보성군 문덕면(4678036000)","907","8","8","465","4","4","442","4","4","886","6","6","456","4","4","430","2","2","893","7","7","456","3","3","437","4","4"
"전라남도 보성군 조성면(4678037000)","3,844","87","87","1,846","46","46","1,998","41","41","3,732","67","67","1,790","35","35","1,942","32","32","3,633","60","60","1,745","35","35","1,888","25","25"
"전라남도 보성군 득량면(4678038000)","2,863","36","36","1,376","19","19","1,487","17","17","2,782","32","32","1,336","17","17","1,446","15","15","2,731","22","22","1,337","8","8","1,394","14","14"
"전라남도 보성군 득량면예당출장소(4678038500)","1,308","33","33","626","19","19","682","14","14","1,244","26","26","595","18","18","649","8","8","1,226","19","19","592","14","14","634","5","5"
"전라남도 보성군 회천면(4678039000)","3,113","50","50","1,524","23","23","1,589","27","27","3,061","45","45","1,511","22","22","1,550","23","23","3,016","32","32","1,489","16","16","1,527","16","16"
"전라남도 보성군 웅치면(4678040000)","1,107","10","10","536","3","3","571","7","7","1,084","14","14","521","7","7","563","7","7","1,069","13","13","521","6","6","548","7","7"
"전라남도 화순군 (4679000000)","62,737","1,518","1,518","31,061","760","760","31,676","758","758","62,522","1,407","1,407","30,906","707","707","31,616","700","700","62,624","1,277","1,277","30,910","654","654","31,714","623","623"
"전라남도 화순군 화순읍(4679025000)","39,059","1,233","1,233","19,224","620","620","19,835","613","613","39,066","1,142","1,142","19,201","586","586","19,865","556","556","39,707","1,052","1,052","19,477","542","542","20,230","510","510"
"전라남도 화순군 한천면(4679031000)","953","5","5","497","3","3","456","2","2","930","6","6","481","2","2","449","4","4","924","8","8","476","3","3","448","5","5"
"전라남도 화순군 한천면영외출장소(4679031500)","432","5","5","210","1","1","222","4","4","430","4","4","202","0","0","228","4","4","424","3","3","200","0","0","224","3","3"
"전라남도 화순군 춘양면(4679032000)","1,844","13","13","921","8","8","923","5","5","1,810","13","13","923","7","7","887","6","6","1,755","8","8","896","5","5","859","3","3"
"전라남도 화순군 청풍면(4679033000)","1,051","13","13","506","7","7","545","6","6","1,041","16","16","504","9","9","537","7","7","1,040","5","5","504","2","2","536","3","3"
"전라남도 화순군 이양면(4679034000)","1,869","25","25","904","13","13","965","12","12","1,798","20","20","877","9","9","921","11","11","1,778","20","20","871","12","12","907","8","8"
"전라남도 화순군 능주면(4679035000)","3,302","53","53","1,645","29","29","1,657","24","24","3,269","56","56","1,607","26","26","1,662","30","30","3,186","53","53","1,567","23","23","1,619","30","30"
"전라남도 화순군 도곡면(4679036000)","2,850","35","35","1,407","12","12","1,443","23","23","2,901","38","38","1,436","16","16","1,465","22","22","2,850","34","34","1,422","19","19","1,428","15","15"
"전라남도 화순군 도암면(4679037000)","1,461","13","13","765","7","7","696","6","6","1,436","7","7","740","2","2","696","5","5","1,426","6","6","727","2","2","699","4","4"
"전라남도 화순군 이서면(4679038000)","985","13","13","506","4","4","479","9","9","1,002","12","12","518","5","5","484","7","7","949","8","8","490","3","3","459","5","5"
"전라남도 화순군 북면(4679039000)","1,575","10","10","781","6","6","794","4","4","","","","","","","","","","","","","","","","","",""
"전라남도 화순군 백아면(4679039500)","","","","","","","","","","1,597","9","9","798","5","5","799","4","4","1,577","7","7","783","5","5","794","2","2"
"전라남도 화순군 동복면(4679040000)","1,664","18","18","790","9","9","874","9","9","1,625","13","13","765","4","4","860","9","9","1,595","10","10","756","4","4","839","6","6"
"전라남도 화순군 남면(4679041000)","2,220","35","35","1,130","19","19","1,090","16","16","","","","","","","","","","","","","","","","","",""
"전라남도 화순군 사평면(4679041500)","","","","","","","","","","2,182","31","31","1,112","18","18","1,070","13","13","2,120","24","24","1,069","15","15","1,051","9","9"
"전라남도 화순군 동면(4679042000)","3,472","47","47","1,775","22","22","1,697","25","25","3,435","40","40","1,742","18","18","1,693","22","22","3,293","39","39","1,672","19","19","1,621","20","20"
"전라남도 장흥군 (4680000000)","38,563","901","901","18,690","474","474","19,873","427","427","37,800","863","863","18,381","458","458","19,419","405","405","36,547","765","765","17,785","386","386","18,762","379","379"
"전라남도 장흥군 장흥읍(4680025000)","15,623","562","562","7,576","294","294","8,047","268","268","15,465","540","540","7,532","290","290","7,933","250","250","14,916","476","476","7,289","242","242","7,627","234","234"
"전라남도 장흥군 관산읍(4680025300)","5,066","74","74","2,453","38","38","2,613","36","36","4,998","83","83","2,423","45","45","2,575","38","38","4,851","74","74","2,348","38","38","2,503","36","36"
"전라남도 장흥군 대덕읍(4680025600)","3,558","64","64","1,724","26","26","1,834","38","38","3,409","56","56","1,642","19","19","1,767","37","37","3,272","42","42","1,573","15","15","1,699","27","27"
"전라남도 장흥군 용산면(4680031000)","2,418","44","44","1,163","27","27","1,255","17","17","2,341","35","35","1,136","20","20","1,205","15","15","2,303","41","41","1,118","20","20","1,185","21","21"
"전라남도 장흥군 안양면(4680032000)","2,892","36","36","1,426","24","24","1,466","12","12","2,850","36","36","1,407","27","27","1,443","9","9","2,795","32","32","1,359","23","23","1,436","9","9"
"전라남도 장흥군 장동면(4680033000)","1,319","20","20","630","11","11","689","9","9","1,268","23","23","599","8","8","669","15","15","1,217","24","24","593","8","8","624","16","16"
"전라남도 장흥군 장평면(4680034000)","2,140","19","19","1,013","9","9","1,127","10","10","2,105","18","18","1,005","10","10","1,100","8","8","2,073","18","18","986","11","11","1,087","7","7"
"전라남도 장흥군 유치면(4680035000)","1,137","12","12","563","3","3","574","9","9","1,079","8","8","542","3","3","537","5","5","1,028","5","5","517","2","2","511","3","3"
"전라남도 장흥군 부산면(4680036000)","1,493","25","25","717","14","14","776","11","11","1,456","21","21","718","12","12","738","9","9","1,386","12","12","679","7","7","707","5","5"
"전라남도 장흥군 회진면(4680037000)","2,917","45","45","1,425","28","28","1,492","17","17","2,829","43","43","1,377","24","24","1,452","19","19","2,706","41","41","1,323","20","20","1,383","21","21"
"전라남도 강진군 (4681000000)","35,286","885","885","16,944","432","432","18,342","453","453","34,597","760","760","16,715","354","354","17,882","406","406","33,753","633","633","16,359","302","302","17,394","331","331"
"전라남도 강진군 강진읍(4681025000)","14,047","487","487","6,709","244","244","7,338","243","243","13,722","402","402","6,625","193","193","7,097","209","209","13,256","333","333","6,394","161","161","6,862","172","172"
"전라남도 강진군 군동면(4681031000)","4,146","88","88","2,004","38","38","2,142","50","50","4,328","114","114","2,099","48","48","2,229","66","66","4,407","106","106","2,134","48","48","2,273","58","58"
"전라남도 강진군 칠량면(4681032000)","2,417","36","36","1,173","19","19","1,244","17","17","2,316","30","30","1,120","16","16","1,196","14","14","2,232","21","21","1,081","13","13","1,151","8","8"
"전라남도 강진군 대구면(4681033000)","1,190","17","17","553","9","9","637","8","8","1,157","14","14","552","7","7","605","7","7","1,120","10","10","535","5","5","585","5","5"
"전라남도 강진군 도암면(4681034000)","2,610","34","34","1,251","18","18","1,359","16","16","2,514","23","23","1,216","9","9","1,298","14","14","2,435","23","23","1,180","15","15","1,255","8","8"
"전라남도 강진군 신전면(4681035000)","1,863","47","47","894","20","20","969","27","27","1,797","35","35","849","12","12","948","23","23","1,765","33","33","855","13","13","910","20","20"
"전라남도 강진군 성전면(4681036000)","2,873","73","73","1,393","39","39","1,480","34","34","2,796","59","59","1,364","29","29","1,432","30","30","2,748","43","43","1,355","20","20","1,393","23","23"
"전라남도 강진군 작천면(4681037000)","1,890","27","27","913","14","14","977","13","13","1,847","24","24","889","15","15","958","9","9","1,811","15","15","886","10","10","925","5","5"
"전라남도 강진군 병영면(4681038000)","1,697","27","27","793","10","10","904","17","17","1,669","19","19","790","7","7","879","12","12","1,595","14","14","753","5","5","842","9","9"
"전라남도 강진군 옴천면(4681039000)","683","9","9","334","6","6","349","3","3","648","5","5","318","3","3","330","2","2","620","2","2","309","1","1","311","1","1"
"전라남도 강진군 마량면(4681040000)","1,870","40","40","927","15","15","943","25","25","1,803","35","35","893","15","15","910","20","20","1,764","33","33","877","11","11","887","22","22"
"전라남도 해남군 (4682000000)","70,354","2,201","2,201","34,642","1,137","1,137","35,712","1,064","1,064","68,806","1,924","1,924","33,975","1,016","1,016","34,831","908","908","67,166","1,643","1,643","33,273","862","862","33,893","781","781"
"전라남도 해남군 해남읍(4682025000)","24,767","1,119","1,119","12,169","576","576","12,598","543","543","24,912","1,052","1,052","12,246","552","552","12,666","500","500","24,523","923","923","12,032","474","474","12,491","449","449"
"전라남도 해남군 삼산면(4682031000)","3,048","67","67","1,523","35","35","1,525","32","32","2,915","60","60","1,449","25","25","1,466","35","35","2,882","43","43","1,447","22","22","1,435","21","21"
"전라남도 해남군 화산면(4682032000)","3,395","95","95","1,699","52","52","1,696","43","43","3,244","73","73","1,631","41","41","1,613","32","32","3,130","53","53","1,550","32","32","1,580","21","21"
"전라남도 해남군 현산면(4682033000)","2,938","43","43","1,462","24","24","1,476","19","19","2,835","35","35","1,414","23","23","1,421","12","12","2,759","31","31","1,374","18","18","1,385","13","13"
"전라남도 해남군 송지면(4682034000)","6,374","160","160","3,127","80","80","3,247","80","80","6,154","149","149","3,019","79","79","3,135","70","70","6,004","127","127","2,950","65","65","3,054","62","62"
"전라남도 해남군 북평면(4682035000)","2,926","65","65","1,399","29","29","1,527","36","36","2,823","41","41","1,365","19","19","1,458","22","22","2,767","33","33","1,344","12","12","1,423","21","21"
"전라남도 해남군 북일면(4682036000)","2,069","35","35","983","21","21","1,086","14","14","2,016","30","30","955","19","19","1,061","11","11","1,949","25","25","932","15","15","1,017","10","10"
"전라남도 해남군 옥천면(4682037000)","3,090","61","61","1,525","29","29","1,565","32","32","3,019","45","45","1,503","25","25","1,516","20","20","2,925","29","29","1,467","18","18","1,458","11","11"
"전라남도 해남군 계곡면(4682038000)","2,262","53","53","1,070","25","25","1,192","28","28","2,160","47","47","1,005","20","20","1,155","27","27","2,096","31","31","994","15","15","1,102","16","16"
"전라남도 해남군 마산면(4682039000)","2,524","54","54","1,264","33","33","1,260","21","21","2,406","36","36","1,215","22","22","1,191","14","14","2,339","25","25","1,190","16","16","1,149","9","9"
"전라남도 해남군 황산면(4682040000)","5,070","124","124","2,475","57","57","2,595","67","67","4,856","92","92","2,387","48","48","2,469","44","44","4,645","82","82","2,301","42","42","2,344","40","40"
"전라남도 해남군 산이면(4682041000)","3,980","133","133","1,975","67","67","2,005","66","66","3,795","104","104","1,914","50","50","1,881","54","54","3,674","88","88","1,879","43","43","1,795","45","45"
"전라남도 해남군 문내면(4682042000)","4,185","112","112","2,074","63","63","2,111","49","49","4,046","89","89","2,012","53","53","2,034","36","36","3,939","78","78","1,975","48","48","1,964","30","30"
"전라남도 해남군 화원면(4682043000)","3,726","80","80","1,897","46","46","1,829","34","34","3,625","71","71","1,860","40","40","1,765","31","31","3,534","75","75","1,838","42","42","1,696","33","33"
"전라남도 영암군 (4683000000)","54,593","1,862","1,862","28,027","942","942","26,566","920","920","53,699","1,587","1,587","27,595","787","787","26,104","800","800","52,937","1,352","1,352","27,485","690","690","25,452","662","662"
"전라남도 영암군 영암읍(4683025000)","8,465","299","299","4,195","159","159","4,270","140","140","8,251","247","247","4,087","126","126","4,164","121","121","8,021","203","203","3,966","102","102","4,055","101","101"
"전라남도 영암군 삼호읍(4683025300)","14,812","778","778","7,864","362","362","6,948","416","416","14,965","677","677","7,948","306","306","7,017","371","371","15,134","600","600","8,103","279","279","7,031","321","321"
"전라남도 영암군 삼호읍서부출장소(4683025400)","6,772","344","344","3,882","180","180","2,890","164","164","6,486","254","254","3,712","130","130","2,774","124","124","6,357","198","198","3,735","110","110","2,622","88","88"
"전라남도 영암군 덕진면(4683031000)","1,931","39","39","939","23","23","992","16","16","1,853","31","31","904","18","18","949","13","13","1,823","23","23","911","13","13","912","10","10"
"전라남도 영암군 금정면(4683032000)","2,103","25","25","1,045","11","11","1,058","14","14","2,076","22","22","1,050","12","12","1,026","10","10","2,034","22","22","1,026","12","12","1,008","10","10"
"전라남도 영암군 신북면(4683033000)","3,899","69","69","1,942","33","33","1,957","36","36","3,782","54","54","1,902","25","25","1,880","29","29","3,658","41","41","1,835","21","21","1,823","20","20"
"전라남도 영암군 시종면(4683034000)","3,684","67","67","1,828","41","41","1,856","26","26","3,581","72","72","1,775","42","42","1,806","30","30","3,441","57","57","1,745","34","34","1,696","23","23"
"전라남도 영암군 도포면(4683035000)","2,331","37","37","1,180","25","25","1,151","12","12","2,279","36","36","1,160","23","23","1,119","13","13","2,241","31","31","1,156","21","21","1,085","10","10"
"전라남도 영암군 군서면(4683036000)","3,232","52","52","1,549","30","30","1,683","22","22","3,200","56","56","1,530","36","36","1,670","20","20","3,161","56","56","1,532","34","34","1,629","22","22"
"전라남도 영암군 서호면(4683037000)","1,987","44","44","945","17","17","1,042","27","27","1,924","36","36","913","15","15","1,011","21","21","1,878","30","30","907","12","12","971","18","18"
"전라남도 영암군 학산면(4683038000)","3,031","63","63","1,486","36","36","1,545","27","27","3,015","63","63","1,459","33","33","1,556","30","30","2,984","59","59","1,452","34","34","1,532","25","25"
"전라남도 영암군 미암면(4683039000)","2,346","45","45","1,172","25","25","1,174","20","20","2,287","39","39","1,155","21","21","1,132","18","18","2,205","32","32","1,117","18","18","1,088","14","14"
"전라남도 무안군 (4684000000)","81,105","2,817","2,817","40,659","1,457","1,457","40,446","1,360","1,360","86,132","3,041","3,041","43,254","1,574","1,574","42,878","1,467","1,467","91,107","3,077","3,077","45,753","1,578","1,578","45,354","1,499","1,499"
"전라남도 무안군 무안읍(4684025000)","10,859","319","319","5,388","156","156","5,471","163","163","10,646","284","284","5,332","148","148","5,314","136","136","10,946","281","281","5,488","150","150","5,458","131","131"
"전라남도 무안군 일로읍(4684025300)","6,651","100","100","3,366","61","61","3,285","39","39","12,902","774","774","6,461","399","399","6,441","375","375","16,432","997","997","8,185","521","521","8,247","476","476"
"전라남도 무안군 삼향읍(4684025600)","5,733","75","75","3,015","38","38","2,718","37","37","5,542","65","65","2,909","35","35","2,633","30","30","5,442","57","57","2,877","29","29","2,565","28","28"
"전라남도 무안군 삼향읍남악출장소(4684025800)","33,097","2,055","2,055","16,286","1,062","1,062","16,811","993","993","32,829","1,688","1,688","16,226","871","871","16,603","817","817","34,777","1,551","1,551","17,201","780","780","17,576","771","771"
"전라남도 무안군 몽탄면(4684032000)","3,166","20","20","1,560","7","7","1,606","13","13","3,120","15","15","1,550","7","7","1,570","8","8","3,088","14","14","1,542","7","7","1,546","7","7"
